   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi
1.50000e+15 2.14323e+00 2.50642e+00 1.24396e+01 9.90050e-01 1.20231e+00 1.19088e-01 3.01400e+00 2.67546e+00 1.47287e+00 1.37756e+01 6.36298e-01 1.76338e+00 -2.23733e-01 7.06953e-01 2.39346e-01 6.50879e-01
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure
2.1092e-01 6.0938e-01 -1.4674e+00 -1.4425e-01 6.5773e-01 6.4887e-01 2.7196e+35
2.1092e-01 6.2500e-01 -1.4664e+00 -1.4404e-01 6.5749e-01 6.4851e-01 2.7092e+35
2.1092e-01 6.4062e-01 -1.4655e+00 -1.4381e-01 6.5724e-01 6.4813e-01 2.6987e+35
2.1092e-01 6.5625e-01 -1.4645e+00 -1.4359e-01 6.5699e-01 6.4775e-01 2.6878e+35
2.1092e-01 6.7188e-01 -1.4634e+00 -1.4335e-01 6.5673e-01 6.4736e-01 2.6768e+35
2.1092e-01 6.8750e-01 -1.4624e+00 -1.4312e-01 6.5648e-01 6.4696e-01 2.6655e+35
2.1092e-01 7.0312e-01 -1.4613e+00 -1.4288e-01 6.5622e-01 6.4655e-01 2.6541e+35
2.1092e-01 7.1875e-01 -1.4602e+00 -1.4263e-01 6.5595e-01 6.4612e-01 2.6424e+35
2.1092e-01 7.3438e-01 -1.4591e+00 -1.4238e-01 6.5568e-01 6.4569e-01 2.6305e+35
2.1092e-01 7.5000e-01 -1.4580e+00 -1.4213e-01 6.5540e-01 6.4526e-01 2.6184e+35
2.1092e-01 7.6562e-01 -1.4568e+00 -1.4187e-01 6.5511e-01 6.4481e-01 2.6061e+35
2.1092e-01 7.8125e-01 -1.4557e+00 -1.4161e-01 6.5481e-01 6.4435e-01 2.5935e+35
2.1092e-01 7.9688e-01 -1.4545e+00 -1.4134e-01 6.5449e-01 6.4389e-01 2.5807e+35
2.1092e-01 8.1250e-01 -1.4532e+00 -1.4107e-01 6.5416e-01 6.4342e-01 2.5677e+35
2.1092e-01 8.2812e-01 -1.4520e+00 -1.4079e-01 6.5381e-01 6.4294e-01 2.5543e+35
2.1092e-01 8.4375e-01 -1.4507e+00 -1.4051e-01 6.5347e-01 6.4244e-01 2.5407e+35
2.1092e-01 8.5938e-01 -1.4494e+00 -1.4021e-01 6.5312e-01 6.4194e-01 2.5269e+35
2.1092e-01 8.7500e-01 -1.4480e+00 -1.3991e-01 6.5278e-01 6.4143e-01 2.5129e+35
2.1092e-01 8.9062e-01 -1.4467e+00 -1.3961e-01 6.5245e-01 6.4090e-01 2.4986e+35
2.1092e-01 9.0625e-01 -1.4453e+00 -1.3931e-01 6.5211e-01 6.4037e-01 2.4842e+35
2.1092e-01 9.2188e-01 -1.4439e+00 -1.3900e-01 6.5175e-01 6.3983e-01 2.4696e+35
2.1092e-01 9.3750e-01 -1.4424e+00 -1.3870e-01 6.5134e-01 6.3929e-01 2.4546e+35
2.1092e-01 9.5312e-01 -1.4409e+00 -1.3838e-01 6.5084e-01 6.3874e-01 2.4391e+35
2.1092e-01 9.6875e-01 -1.4393e+00 -1.3802e-01 6.5025e-01 6.3818e-01 2.4226e+35
2.1092e-01 9.8438e-01 -1.4375e+00 -1.3755e-01 6.4971e-01 6.3756e-01 2.4044e+35
2.1092e-01 1.0000e+00 -1.4356e+00 -1.3685e-01 6.4937e-01 6.3678e-01 2.3834e+35
2.1873e-01 0.0000e+00 -1.4747e+00 -1.4526e-01 6.5779e-01 6.5142e-01 2.8268e+35
2.1873e-01 1.5625e-02 -1.4747e+00 -1.4526e-01 6.5779e-01 6.5141e-01 2.8266e+35
2.1873e-01 3.1250e-02 -1.4746e+00 -1.4525e-01 6.5778e-01 6.5140e-01 2.8262e+35
2.1873e-01 4.6875e-02 -1.4746e+00 -1.4523e-01 6.5776e-01 6.5137e-01 2.8254e+35
2.1873e-01 6.2500e-02 -1.4745e+00 -1.4521e-01 6.5774e-01 6.5134e-01 2.8244e+35
2.1873e-01 7.8125e-02 -1.4744e+00 -1.4518e-01 6.5771e-01 6.5129e-01 2.8230e+35
2.1873e-01 9.3750e-02 -1.4742e+00 -1.4515e-01 6.5767e-01 6.5124e-01 2.8214e+35
2.1873e-01 1.0938e-01 -1.4740e+00 -1.4511e-01 6.5763e-01 6.5117e-01 2.8195e+35
2.1873e-01 1.2500e-01 -1.4738e+00 -1.4506e-01 6.5758e-01 6.5110e-01 2.8173e+35
2.1873e-01 1.4062e-01 -1.4736e+00 -1.4501e-01 6.5753e-01 6.5101e-01 2.8148e+35
2.1873e-01 1.5625e-01 -1.4734e+00 -1.4495e-01 6.5746e-01 6.5091e-01 2.8120e+35
2.1873e-01 1.7188e-01 -1.4731e+00 -1.4489e-01 6.5740e-01 6.5081e-01 2.8089e+35
2.1873e-01 1.8750e-01 -1.4728e+00 -1.4482e-01 6.5732e-01 6.5069e-01 2.8055e+35
2.1873e-01 2.0312e-01 -1.4724e+00 -1.4474e-01 6.5724e-01 6.5056e-01 2.8019e+35
2.1873e-01 2.1875e-01 -1.4721e+00 -1.4466e-01 6.5715e-01 6.5043e-01 2.7980e+35
2.1873e-01 2.3438e-01 -1.4717e+00 -1.4458e-01 6.5706e-01 6.5028e-01 2.7937e+35
2.1873e-01 2.5000e-01 -1.4713e+00 -1.4448e-01 6.5696e-01 6.5012e-01 2.7892e+35
2.1873e-01 2.6562e-01 -1.4709e+00 -1.4438e-01 6.5685e-01 6.4995e-01 2.7844e+35
2.1873e-01 2.8125e-01 -1.4704e+00 -1.4428e-01 6.5674e-01 6.4977e-01 2.7794e+35
2.1873e-01 2.9688e-01 -1.4699e+00 -1.4417e-01 6.5661e-01 6.4959e-01 2.7740e+35
2.1873e-01 3.1250e-01 -1.4694e+00 -1.4405e-01 6.5648e-01 6.4939e-01 2.7683e+35
2.1873e-01 3.2812e-01 -1.4688e+00 -1.4393e-01 6.5635e-01 6.4918e-01 2.7624e+35
2.1873e-01 3.4375e-01 -1.4683e+00 -1.4380e-01 6.5620e-01 6.4896e-01 2.7561e+35
2.1873e-01 3.5938e-01 -1.4677e+00 -1.4366e-01 6.5606e-01 6.4874e-01 2.7496e+35
2.1873e-01 3.7500e-01 -1.4670e+00 -1.4352e-01 6.5590e-01 6.4850e-01 2.7428e+35
2.1873e-01 3.9062e-01 -1.4664e+00 -1.4337e-01 6.5574e-01 6.4825e-01 2.7358e+35
2.1873e-01 4.0625e-01 -1.4657e+00 -1.4322e-01 6.5557e-01 6.4799e-01 2.7284e+35
2.1873e-01 4.2188e-01 -1.4650e+00 -1.4306e-01 6.5540e-01 6.4772e-01 2.7208e+35
2.1873e-01 4.3750e-01 -1.4643e+00 -1.4290e-01 6.5522e-01 6.4744e-01 2.7130e+35
2.1873e-01 4.5312e-01 -1.4635e+00 -1.4273e-01 6.5504e-01 6.4715e-01 2.7049e+35
2.1873e-01 4.6875e-01 -1.4628e+00 -1.4256e-01 6.5485e-01 6.4685e-01 2.6965e+35
2.1873e-01 4.8438e-01 -1.4620e+00 -1.4238e-01 6.5466e-01 6.4654e-01 2.6878e+35
2.1873e-01 5.0000e-01 -1.4612e+00 -1.4219e-01 6.5446e-01 6.4623e-01 2.6789e+35
2.1873e-01 5.1562e-01 -1.4603e+00 -1.4200e-01 6.5425e-01 6.4590e-01 2.6698e+35
2.1873e-01 5.3125e-01 -1.4594e+00 -1.4181e-01 6.5403e-01 6.4556e-01 2.6604e+35
2.1873e-01 5.4688e-01 -1.4585e+00 -1.4160e-01 6.5380e-01 6.4521e-01 2.6507e+35
2.1873e-01 5.6250e-01 -1.4576e+00 -1.4140e-01 6.5357e-01 6.4485e-01 2.6407e+35
2.1873e-01 5.7812e-01 -1.4566e+00 -1.4119e-01 6.5332e-01 6.4448e-01 2.6305e+35
2.1873e-01 5.9375e-01 -1.4557e+00 -1.4097e-01 6.5307e-01 6.4410e-01 2.6201e+35
2.1873e-01 6.0938e-01 -1.4547e+00 -1.4074e-01 6.5282e-01 6.4371e-01 2.6094e+35
2.1873e-01 6.2500e-01 -1.4536e+00 -1.4051e-01 6.5255e-01 6.4331e-01 2.5984e+35
2.1873e-01 6.4062e-01 -1.4526e+00 -1.4028e-01 6.5228e-01 6.4290e-01 2.5872e+35
2.1873e-01 6.5625e-01 -1.4515e+00 -1.4004e-01 6.5201e-01 6.4248e-01 2.5757e+35
2.1873e-01 6.7188e-01 -1.4504e+00 -1.3979e-01 6.5173e-01 6.4205e-01 2.5640e+35
2.1873e-01 6.8750e-01 -1.4493e+00 -1.3954e-01 6.5145e-01 6.4161e-01 2.5520e+35
2.1873e-01 7.0312e-01 -1.4481e+00 -1.3929e-01 6.5117e-01 6.4116e-01 2.5399e+35
2.1873e-01 7.1875e-01 -1.4470e+00 -1.3903e-01 6.5088e-01 6.4070e-01 2.5275e+35
2.1873e-01 7.3438e-01 -1.4458e+00 -1.3877e-01 6.5059e-01 6.4023e-01 2.5149e+35
2.1873e-01 7.5000e-01 -1.4445e+00 -1.3850e-01 6.5028e-01 6.3975e-01 2.5020e+35
2.1873e-01 7.6562e-01 -1.4433e+00 -1.3823e-01 6.4997e-01 6.3926e-01 2.4890e+35
2.1873e-01 7.8125e-01 -1.4420e+00 -1.3795e-01 6.4964e-01 6.3876e-01 2.4757e+35
2.1873e-01 7.9688e-01 -1.4407e+00 -1.3767e-01 6.4929e-01 6.3825e-01 2.4621e+35
2.1873e-01 8.1250e-01 -1.4394e+00 -1.3738e-01 6.4894e-01 6.3773e-01 2.4483e+35
2.1873e-01 8.2812e-01 -1.4381e+00 -1.3708e-01 6.4857e-01 6.3720e-01 2.4343e+35
2.1873e-01 8.4375e-01 -1.4367e+00 -1.3678e-01 6.4820e-01 6.3666e-01 2.4199e+35
2.1873e-01 8.5938e-01 -1.4353e+00 -1.3647e-01 6.4783e-01 6.3611e-01 2.4054e+35
2.1873e-01 8.7500e-01 -1.4338e+00 -1.3616e-01 6.4746e-01 6.3555e-01 2.3906e+35
2.1873e-01 8.9062e-01 -1.4324e+00 -1.3584e-01 6.4709e-01 6.3498e-01 2.3756e+35
2.1873e-01 9.0625e-01 -1.4309e+00 -1.3552e-01 6.4673e-01 6.3439e-01 2.3605e+35
2.1873e-01 9.2188e-01 -1.4294e+00 -1.3520e-01 6.4633e-01 6.3380e-01 2.3451e+35
2.1873e-01 9.3750e-01 -1.4278e+00 -1.3488e-01 6.4589e-01 6.3321e-01 2.3293e+35
2.1873e-01 9.5312e-01 -1.4262e+00 -1.3455e-01 6.4536e-01 6.3261e-01 2.3131e+35
2.1873e-01 9.6875e-01 -1.4245e+00 -1.3417e-01 6.4475e-01 6.3200e-01 2.2958e+35
2.1873e-01 9.8438e-01 -1.4226e+00 -1.3369e-01 6.4419e-01 6.3133e-01 2.2770e+35
2.1873e-01 1.0000e+00 -1.4206e+00 -1.3299e-01 6.4381e-01 6.3050e-01 2.2557e+35
2.2654e-01 0.0000e+00 -1.4635e+00 -1.4209e-01 6.5321e-01 6.4715e-01 2.7322e+35
2.2654e-01 1.5625e-02 -1.4635e+00 -1.4208e-01 6.5321e-01 6.4715e-01 2.7320e+35
2.2654e-01 3.1250e-02 -1.4634e+00 -1.4207e-01 6.5320e-01 6.4713e-01 2.7315e+35
2.2654e-01 4.6875e-02 -1.4633e+00 -1.4206e-01 6.5318e-01 6.4710e-01 2.7307e+35
2.2654e-01 6.2500e-02 -1.4632e+00 -1.4203e-01 6.5315e-01 6.4706e-01 2.7296e+35
2.2654e-01 7.8125e-02 -1.4631e+00 -1.4200e-01 6.5312e-01 6.4701e-01 2.7282e+35
2.2654e-01 9.3750e-02 -1.4630e+00 -1.4197e-01 6.5308e-01 6.4695e-01 2.7265e+35
2.2654e-01 1.0938e-01 -1.4628e+00 -1.4193e-01 6.5303e-01 6.4688e-01 2.7244e+35
2.2654e-01 1.2500e-01 -1.4625e+00 -1.4188e-01 6.5298e-01 6.4680e-01 2.7220e+35
2.2654e-01 1.4062e-01 -1.4623e+00 -1.4182e-01 6.5292e-01 6.4670e-01 2.7194e+35
2.2654e-01 1.5625e-01 -1.4620e+00 -1.4176e-01 6.5286e-01 6.4660e-01 2.7164e+35
2.2654e-01 1.7188e-01 -1.4617e+00 -1.4169e-01 6.5278e-01 6.4648e-01 2.7131e+35
2.2654e-01 1.8750e-01 -1.4614e+00 -1.4162e-01 6.5270e-01 6.4635e-01 2.7096e+35
2.2654e-01 2.0312e-01 -1.4610e+00 -1.4154e-01 6.5261e-01 6.4621e-01 2.7057e+35
2.2654e-01 2.1875e-01 -1.4606e+00 -1.4145e-01 6.5252e-01 6.4606e-01 2.7015e+35
2.2654e-01 2.3438e-01 -1.4602e+00 -1.4136e-01 6.5242e-01 6.4590e-01 2.6970e+35
2.2654e-01 2.5000e-01 -1.4598e+00 -1.4126e-01 6.5231e-01 6.4572e-01 2.6922e+35
2.2654e-01 2.6562e-01 -1.4593e+00 -1.4116e-01 6.5219e-01 6.4554e-01 2.6871e+35
2.2654e-01 2.8125e-01 -1.4588e+00 -1.4104e-01 6.5207e-01 6.4534e-01 2.6817e+35
2.2654e-01 2.9688e-01 -1.4583e+00 -1.4093e-01 6.5193e-01 6.4514e-01 2.6760e+35
2.2654e-01 3.1250e-01 -1.4577e+00 -1.4080e-01 6.5179e-01 6.4492e-01 2.6700e+35
2.2654e-01 3.2812e-01 -1.4571e+00 -1.4067e-01 6.5164e-01 6.4469e-01 2.6637e+35
2.2654e-01 3.4375e-01 -1.4565e+00 -1.4053e-01 6.5149e-01 6.4445e-01 2.6571e+35
2.2654e-01 3.5938e-01 -1.4559e+00 -1.4039e-01 6.5133e-01 6.4420e-01 2.6501e+35
2.2654e-01 3.7500e-01 -1.4552e+00 -1.4024e-01 6.5116e-01 6.4394e-01 2.6429e+35
2.2654e-01 3.9062e-01 -1.4545e+00 -1.4008e-01 6.5098e-01 6.4367e-01 2.6354e+35
2.2654e-01 4.0625e-01 -1.4538e+00 -1.3992e-01 6.5080e-01 6.4339e-01 2.6276e+35
2.2654e-01 4.2188e-01 -1.4530e+00 -1.3975e-01 6.5062e-01 6.4309e-01 2.6196e+35
2.2654e-01 4.3750e-01 -1.4522e+00 -1.3958e-01 6.5042e-01 6.4279e-01 2.6112e+35
2.2654e-01 4.5312e-01 -1.4514e+00 -1.3940e-01 6.5023e-01 6.4247e-01 2.6026e+35
2.2654e-01 4.6875e-01 -1.4506e+00 -1.3921e-01 6.5002e-01 6.4214e-01 2.5937e+35
2.2654e-01 4.8438e-01 -1.4497e+00 -1.3902e-01 6.4981e-01 6.4180e-01 2.5845e+35
2.2654e-01 5.0000e-01 -1.4489e+00 -1.3883e-01 6.4959e-01 6.4145e-01 2.5751e+35
2.2654e-01 5.1562e-01 -1.4479e+00 -1.3862e-01 6.4937e-01 6.4109e-01 2.5653e+35
2.2654e-01 5.3125e-01 -1.4470e+00 -1.3842e-01 6.4913e-01 6.4071e-01 2.5553e+35
2.2654e-01 5.4688e-01 -1.4460e+00 -1.3820e-01 6.4888e-01 6.4033e-01 2.5451e+35
2.2654e-01 5.6250e-01 -1.4450e+00 -1.3799e-01 6.4863e-01 6.3993e-01 2.5345e+35
2.2654e-01 5.7812e-01 -1.4440e+00 -1.3776e-01 6.4837e-01 6.3953e-01 2.5237e+35
2.2654e-01 5.9375e-01 -1.4430e+00 -1.3753e-01 6.4810e-01 6.3911e-01 2.5126e+35
2.2654e-01 6.0938e-01 -1.4419e+00 -1.3729e-01 6.4782e-01 6.3869e-01 2.5012e+35
2.2654e-01 6.2500e-01 -1.4408e+00 -1.3705e-01 6.4753e-01 6.3825e-01 2.4896e+35
2.2654e-01 6.4062e-01 -1.4396e+00 -1.3680e-01 6.4724e-01 6.3780e-01 2.4777e+35
2.2654e-01 6.5625e-01 -1.4385e+00 -1.3655e-01 6.4694e-01 6.3734e-01 2.4655e+35
2.2654e-01 6.7188e-01 -1.4373e+00 -1.3629e-01 6.4665e-01 6.3687e-01 2.4531e+35
2.2654e-01 6.8750e-01 -1.4361e+00 -1.3602e-01 6.4634e-01 6.3639e-01 2.4405e+35
2.2654e-01 7.0312e-01 -1.4348e+00 -1.3575e-01 6.4604e-01 6.3589e-01 2.4276e+35
2.2654e-01 7.1875e-01 -1.4336e+00 -1.3548e-01 6.4573e-01 6.3538e-01 2.4145e+35
2.2654e-01 7.3438e-01 -1.4323e+00 -1.3520e-01 6.4541e-01 6.3487e-01 2.4012e+35
2.2654e-01 7.5000e-01 -1.4310e+00 -1.3492e-01 6.4508e-01 6.3434e-01 2.3877e+35
2.2654e-01 7.6562e-01 -1.4297e+00 -1.3463e-01 6.4474e-01 6.3380e-01 2.3739e+35
2.2654e-01 7.8125e-01 -1.4283e+00 -1.3434e-01 6.4438e-01 6.3326e-01 2.3599e+35
2.2654e-01 7.9688e-01 -1.4269e+00 -1.3404e-01 6.4401e-01 6.3270e-01 2.3456e+35
2.2654e-01 8.1250e-01 -1.4255e+00 -1.3374e-01 6.4363e-01 6.3213e-01 2.3311e+35
2.2654e-01 8.2812e-01 -1.4240e+00 -1.3343e-01 6.4323e-01 6.3155e-01 2.3163e+35
2.2654e-01 8.4375e-01 -1.4225e+00 -1.3311e-01 6.4283e-01 6.3096e-01 2.3012e+35
2.2654e-01 8.5938e-01 -1.4210e+00 -1.3278e-01 6.4243e-01 6.3035e-01 2.2859e+35
2.2654e-01 8.7500e-01 -1.4195e+00 -1.3245e-01 6.4204e-01 6.2974e-01 2.2704e+35
2.2654e-01 8.9062e-01 -1.4179e+00 -1.3211e-01 6.4165e-01 6.2911e-01 2.2547e+35
2.2654e-01 9.0625e-01 -1.4164e+00 -1.3178e-01 6.4125e-01 6.2847e-01 2.2388e+35
2.2654e-01 9.2188e-01 -1.4147e+00 -1.3144e-01 6.4084e-01 6.2782e-01 2.2226e+35
2.2654e-01 9.3750e-01 -1.4131e+00 -1.3111e-01 6.4036e-01 6.2717e-01 2.2062e+35
2.2654e-01 9.5312e-01 -1.4113e+00 -1.3076e-01 6.3980e-01 6.2652e-01 2.1892e+35
2.2654e-01 9.6875e-01 -1.4095e+00 -1.3036e-01 6.3914e-01 6.2584e-01 2.1712e+35
2.2654e-01 9.8438e-01 -1.4075e+00 -1.2985e-01 6.3854e-01 6.2510e-01 2.1515e+35
2.2654e-01 1.0000e+00 -1.4054e+00 -1.2910e-01 6.3813e-01 6.2417e-01 2.1292e+35
2.3435e-01 0.0000e+00 -1.4511e+00 -1.3862e-01 6.4818e-01 6.4210e-01 2.6296e+35
2.3435e-01 1.5625e-02 -1.4511e+00 -1.3862e-01 6.4818e-01 6.4209e-01 2.6294e+35
2.3435e-01 3.1250e-02 -1.4510e+00 -1.3861e-01 6.4816e-01 6.4207e-01 2.6289e+35
2.3435e-01 4.6875e-02 -1.4509e+00 -1.3859e-01 6.4814e-01 6.4204e-01 2.6280e+35
2.3435e-01 6.2500e-02 -1.4508e+00 -1.3856e-01 6.4812e-01 6.4200e-01 2.6269e+35
2.3435e-01 7.8125e-02 -1.4507e+00 -1.3853e-01 6.4808e-01 6.4195e-01 2.6253e+35
2.3435e-01 9.3750e-02 -1.4505e+00 -1.3849e-01 6.4804e-01 6.4188e-01 2.6235e+35
2.3435e-01 1.0938e-01 -1.4503e+00 -1.3845e-01 6.4799e-01 6.4180e-01 2.6213e+35
2.3435e-01 1.2500e-01 -1.4501e+00 -1.3840e-01 6.4793e-01 6.4171e-01 2.6188e+35
2.3435e-01 1.4062e-01 -1.4498e+00 -1.3834e-01 6.4787e-01 6.4161e-01 2.6160e+35
2.3435e-01 1.5625e-01 -1.4495e+00 -1.3827e-01 6.4779e-01 6.4149e-01 2.6129e+35
2.3435e-01 1.7188e-01 -1.4492e+00 -1.3820e-01 6.4772e-01 6.4136e-01 2.6094e+35
2.3435e-01 1.8750e-01 -1.4488e+00 -1.3812e-01 6.4763e-01 6.4122e-01 2.6056e+35
2.3435e-01 2.0312e-01 -1.4485e+00 -1.3804e-01 6.4753e-01 6.4107e-01 2.6015e+35
2.3435e-01 2.1875e-01 -1.4480e+00 -1.3795e-01 6.4743e-01 6.4091e-01 2.5971e+35
2.3435e-01 2.3438e-01 -1.4476e+00 -1.3785e-01 6.4732e-01 6.4073e-01 2.5924e+35
2.3435e-01 2.5000e-01 -1.4471e+00 -1.3775e-01 6.4720e-01 6.4054e-01 2.5873e+35
2.3435e-01 2.6562e-01 -1.4466e+00 -1.3764e-01 6.4708e-01 6.4034e-01 2.5819e+35
2.3435e-01 2.8125e-01 -1.4461e+00 -1.3752e-01 6.4694e-01 6.4012e-01 2.5762e+35
2.3435e-01 2.9688e-01 -1.4455e+00 -1.3739e-01 6.4680e-01 6.3990e-01 2.5701e+35
2.3435e-01 3.1250e-01 -1.4449e+00 -1.3726e-01 6.4665e-01 6.3966e-01 2.5637e+35
2.3435e-01 3.2812e-01 -1.4443e+00 -1.3712e-01 6.4649e-01 6.3941e-01 2.5570e+35
2.3435e-01 3.4375e-01 -1.4436e+00 -1.3698e-01 6.4632e-01 6.3915e-01 2.5500e+35
2.3435e-01 3.5938e-01 -1.4429e+00 -1.3683e-01 6.4615e-01 6.3888e-01 2.5427e+35
2.3435e-01 3.7500e-01 -1.4422e+00 -1.3667e-01 6.4597e-01 6.3859e-01 2.5351e+35
2.3435e-01 3.9062e-01 -1.4414e+00 -1.3650e-01 6.4578e-01 6.3829e-01 2.5271e+35
2.3435e-01 4.0625e-01 -1.4407e+00 -1.3633e-01 6.4558e-01 6.3798e-01 2.5189e+35
2.3435e-01 4.2188e-01 -1.4399e+00 -1.3616e-01 6.4538e-01 6.3766e-01 2.5103e+35
2.3435e-01 4.3750e-01 -1.4390e+00 -1.3597e-01 6.4517e-01 6.3733e-01 2.5015e+35
2.3435e-01 4.5312e-01 -1.4382e+00 -1.3578e-01 6.4496e-01 6.3698e-01 2.4924e+35
2.3435e-01 4.6875e-01 -1.4373e+00 -1.3559e-01 6.4474e-01 6.3662e-01 2.4830e+35
2.3435e-01 4.8438e-01 -1.4363e+00 -1.3539e-01 6.4451e-01 6.3625e-01 2.4733e+35
2.3435e-01 5.0000e-01 -1.4354e+00 -1.3518e-01 6.4427e-01 6.3587e-01 2.4633e+35
2.3435e-01 5.1562e-01 -1.4344e+00 -1.3497e-01 6.4403e-01 6.3547e-01 2.4530e+35
2.3435e-01 5.3125e-01 -1.4334e+00 -1.3475e-01 6.4377e-01 6.3506e-01 2.4425e+35
2.3435e-01 5.4688e-01 -1.4323e+00 -1.3453e-01 6.4351e-01 6.3465e-01 2.4317e+35
2.3435e-01 5.6250e-01 -1.4313e+00 -1.3430e-01 6.4324e-01 6.3421e-01 2.4205e+35
2.3435e-01 5.7812e-01 -1.4302e+00 -1.3406e-01 6.4295e-01 6.3377e-01 2.4091e+35
2.3435e-01 5.9375e-01 -1.4290e+00 -1.3382e-01 6.4266e-01 6.3332e-01 2.3974e+35
2.3435e-01 6.0938e-01 -1.4279e+00 -1.3357e-01 6.4236e-01 6.3285e-01 2.3855e+35
2.3435e-01 6.2500e-01 -1.4267e+00 -1.3331e-01 6.4206e-01 6.3237e-01 2.3732e+35
2.3435e-01 6.4062e-01 -1.4255e+00 -1.3305e-01 6.4174e-01 6.3188e-01 2.3607e+35
2.3435e-01 6.5625e-01 -1.4242e+00 -1.3278e-01 6.4142e-01 6.3138e-01 2.3480e+35
2.3435e-01 6.7188e-01 -1.4230e+00 -1.3251e-01 6.4110e-01 6.3087e-01 2.3350e+35
2.3435e-01 6.8750e-01 -1.4217e+00 -1.3223e-01 6.4077e-01 6.3034e-01 2.3217e+35
2.3435e-01 7.0312e-01 -1.4204e+00 -1.3195e-01 6.4044e-01 6.2980e-01 2.3082e+35
2.3435e-01 7.1875e-01 -1.4190e+00 -1.3166e-01 6.4011e-01 6.2925e-01 2.2945e+35
2.3435e-01 7.3438e-01 -1.4176e+00 -1.3137e-01 6.3976e-01 6.2868e-01 2.2805e+35
2.3435e-01 7.5000e-01 -1.4162e+00 -1.3108e-01 6.3940e-01 6.2811e-01 2.2663e+35
2.3435e-01 7.6562e-01 -1.4148e+00 -1.3078e-01 6.3904e-01 6.2752e-01 2.2519e+35
2.3435e-01 7.8125e-01 -1.4134e+00 -1.3047e-01 6.3866e-01 6.2692e-01 2.2372e+35
2.3435e-01 7.9688e-01 -1.4119e+00 -1.3016e-01 6.3826e-01 6.2632e-01 2.2222e+35
2.3435e-01 8.1250e-01 -1.4103e+00 -1.2984e-01 6.3785e-01 6.2569e-01 2.2070e+35
2.3435e-01 8.2812e-01 -1.4088e+00 -1.2951e-01 6.3742e-01 6.2506e-01 2.1916e+35
2.3435e-01 8.4375e-01 -1.4072e+00 -1.2918e-01 6.3700e-01 6.2442e-01 2.1758e+35
2.3435e-01 8.5938e-01 -1.4056e+00 -1.2884e-01 6.3657e-01 6.2376e-01 2.1599e+35
2.3435e-01 8.7500e-01 -1.4040e+00 -1.2850e-01 6.3614e-01 6.2309e-01 2.1437e+35
2.3435e-01 8.9062e-01 -1.4023e+00 -1.2815e-01 6.3572e-01 6.2240e-01 2.1273e+35
2.3435e-01 9.0625e-01 -1.4006e+00 -1.2780e-01 6.3529e-01 6.2170e-01 2.1107e+35
2.3435e-01 9.2188e-01 -1.3989e+00 -1.2745e-01 6.3484e-01 6.2100e-01 2.0938e+35
2.3435e-01 9.3750e-01 -1.3971e+00 -1.2710e-01 6.3433e-01 6.2029e-01 2.0767e+35
2.3435e-01 9.5312e-01 -1.3953e+00 -1.2673e-01 6.3374e-01 6.1957e-01 2.0590e+35
2.3435e-01 9.6875e-01 -1.3933e+00 -1.2632e-01 6.3306e-01 6.1884e-01 2.0404e+35
2.3435e-01 9.8438e-01 -1.3913e+00 -1.2580e-01 6.3243e-01 6.1804e-01 2.0202e+35
2.3435e-01 1.0000e+00 -1.3890e+00 -1.2506e-01 6.3199e-01 6.1706e-01 1.9977e+35
2.4216e-01 0.0000e+00 -1.4387e+00 -1.3523e-01 6.4309e-01 6.3725e-01 2.5298e+35
2.4216e-01 1.5625e-02 -1.4387e+00 -1.3523e-01 6.4309e-01 6.3724e-01 2.5296e+35
2.4216e-01 3.1250e-02 -1.4386e+00 -1.3522e-01 6.4308e-01 6.3722e-01 2.5291e+35
2.4216e-01 4.6875e-02 -1.4386e+00 -1.3520e-01 6.4305e-01 6.3719e-01 2.5282e+35
2.4216e-01 6.2500e-02 -1.4384e+00 -1.3517e-01 6.4302e-01 6.3715e-01 2.5269e+35
2.4216e-01 7.8125e-02 -1.4383e+00 -1.3514e-01 6.4299e-01 6.3709e-01 2.5253e+35
2.4216e-01 9.3750e-02 -1.4381e+00 -1.3510e-01 6.4294e-01 6.3701e-01 2.5234e+35
2.4216e-01 1.0938e-01 -1.4379e+00 -1.3505e-01 6.4289e-01 6.3693e-01 2.5211e+35
2.4216e-01 1.2500e-01 -1.4376e+00 -1.3500e-01 6.4282e-01 6.3683e-01 2.5184e+35
2.4216e-01 1.4062e-01 -1.4373e+00 -1.3493e-01 6.4275e-01 6.3671e-01 2.5155e+35
2.4216e-01 1.5625e-01 -1.4370e+00 -1.3487e-01 6.4268e-01 6.3659e-01 2.5121e+35
2.4216e-01 1.7188e-01 -1.4367e+00 -1.3479e-01 6.4259e-01 6.3645e-01 2.5085e+35
2.4216e-01 1.8750e-01 -1.4363e+00 -1.3471e-01 6.4250e-01 6.3629e-01 2.5045e+35
2.4216e-01 2.0312e-01 -1.4359e+00 -1.3462e-01 6.4239e-01 6.3613e-01 2.5001e+35
2.4216e-01 2.1875e-01 -1.4354e+00 -1.3452e-01 6.4228e-01 6.3595e-01 2.4954e+35
