   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi
9.00000e+14 8.78552e-01 9.38290e-01 1.04482e+01 2.00008e-01 1.00783e+00 6.78724e-03 1.34345e-01 5.90321e-01 0.00000e+00 0.00000e+00 1.56937e-01 2.50564e-01 6.44677e-02 3.25334e-01 2.48015e-01 9.72443e-01
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure
2.1873e-01 4.2188e-01 -5.3526e-01 -2.3013e-02 2.5612e-01 5.9609e-02 6.2105e+34
2.1873e-01 4.3750e-01 -5.3524e-01 -2.3011e-02 2.5611e-01 5.9607e-02 6.2097e+34
2.1873e-01 4.5312e-01 -5.3523e-01 -2.3010e-02 2.5611e-01 5.9605e-02 6.2088e+34
2.1873e-01 4.6875e-01 -5.3521e-01 -2.3008e-02 2.5610e-01 5.9602e-02 6.2079e+34
2.1873e-01 4.8438e-01 -5.3520e-01 -2.3006e-02 2.5610e-01 5.9600e-02 6.2070e+34
2.1873e-01 5.0000e-01 -5.3519e-01 -2.3005e-02 2.5609e-01 5.9597e-02 6.2061e+34
2.1873e-01 5.1562e-01 -5.3517e-01 -2.3003e-02 2.5609e-01 5.9595e-02 6.2052e+34
2.1873e-01 5.3125e-01 -5.3515e-01 -2.3002e-02 2.5608e-01 5.9592e-02 6.2042e+34
2.1873e-01 5.4688e-01 -5.3514e-01 -2.3000e-02 2.5607e-01 5.9589e-02 6.2031e+34
2.1873e-01 5.6250e-01 -5.3512e-01 -2.2998e-02 2.5607e-01 5.9586e-02 6.2021e+34
2.1873e-01 5.7812e-01 -5.3510e-01 -2.2996e-02 2.5606e-01 5.9583e-02 6.2009e+34
2.1873e-01 5.9375e-01 -5.3508e-01 -2.2994e-02 2.5605e-01 5.9580e-02 6.1998e+34
2.1873e-01 6.0938e-01 -5.3506e-01 -2.2992e-02 2.5604e-01 5.9577e-02 6.1986e+34
2.1873e-01 6.2500e-01 -5.3504e-01 -2.2990e-02 2.5603e-01 5.9574e-02 6.1974e+34
2.1873e-01 6.4062e-01 -5.3502e-01 -2.2988e-02 2.5602e-01 5.9570e-02 6.1961e+34
2.1873e-01 6.5625e-01 -5.3500e-01 -2.2985e-02 2.5602e-01 5.9567e-02 6.1948e+34
2.1873e-01 6.7188e-01 -5.3498e-01 -2.2982e-02 2.5601e-01 5.9563e-02 6.1934e+34
2.1873e-01 6.8750e-01 -5.3496e-01 -2.2980e-02 2.5600e-01 5.9560e-02 6.1921e+34
2.1873e-01 7.0312e-01 -5.3494e-01 -2.2977e-02 2.5599e-01 5.9556e-02 6.1907e+34
2.1873e-01 7.1875e-01 -5.3492e-01 -2.2975e-02 2.5598e-01 5.9552e-02 6.1893e+34
2.1873e-01 7.3438e-01 -5.3489e-01 -2.2972e-02 2.5598e-01 5.9549e-02 6.1879e+34
2.1873e-01 7.5000e-01 -5.3487e-01 -2.2970e-02 2.5597e-01 5.9545e-02 6.1865e+34
2.1873e-01 7.6562e-01 -5.3485e-01 -2.2967e-02 2.5596e-01 5.9541e-02 6.1850e+34
2.1873e-01 7.8125e-01 -5.3482e-01 -2.2965e-02 2.5595e-01 5.9537e-02 6.1834e+34
2.1873e-01 7.9688e-01 -5.3479e-01 -2.2962e-02 2.5593e-01 5.9533e-02 6.1818e+34
2.1873e-01 8.1250e-01 -5.3476e-01 -2.2959e-02 2.5592e-01 5.9529e-02 6.1801e+34
2.1873e-01 8.2812e-01 -5.3474e-01 -2.2956e-02 2.5591e-01 5.9524e-02 6.1784e+34
2.1873e-01 8.4375e-01 -5.3471e-01 -2.2952e-02 2.5589e-01 5.9520e-02 6.1766e+34
2.1873e-01 8.5938e-01 -5.3467e-01 -2.2948e-02 2.5588e-01 5.9515e-02 6.1747e+34
2.1873e-01 8.7500e-01 -5.3464e-01 -2.2944e-02 2.5587e-01 5.9510e-02 6.1728e+34
2.1873e-01 8.9062e-01 -5.3461e-01 -2.2940e-02 2.5586e-01 5.9505e-02 6.1709e+34
2.1873e-01 9.0625e-01 -5.3458e-01 -2.2936e-02 2.5585e-01 5.9501e-02 6.1690e+34
2.1873e-01 9.2188e-01 -5.3455e-01 -2.2932e-02 2.5583e-01 5.9496e-02 6.1670e+34
2.1873e-01 9.3750e-01 -5.3451e-01 -2.2929e-02 2.5582e-01 5.9492e-02 6.1648e+34
2.1873e-01 9.5312e-01 -5.3447e-01 -2.2924e-02 2.5579e-01 5.9488e-02 6.1623e+34
2.1873e-01 9.6875e-01 -5.3441e-01 -2.2914e-02 2.5575e-01 5.9483e-02 6.1592e+34
2.1873e-01 9.8438e-01 -5.3435e-01 -2.2891e-02 2.5572e-01 5.9473e-02 6.1553e+34
2.1873e-01 1.0000e+00 -5.3430e-01 -2.2837e-02 2.5573e-01 5.9453e-02 6.1506e+34
2.2654e-01 0.0000e+00 -5.3239e-01 -2.2686e-02 2.5484e-01 5.9157e-02 6.0851e+34
2.2654e-01 1.5625e-02 -5.3239e-01 -2.2686e-02 2.5484e-01 5.9157e-02 6.0851e+34
2.2654e-01 3.1250e-02 -5.3239e-01 -2.2686e-02 2.5484e-01 5.9156e-02 6.0851e+34
2.2654e-01 4.6875e-02 -5.3239e-01 -2.2686e-02 2.5484e-01 5.9156e-02 6.0850e+34
2.2654e-01 6.2500e-02 -5.3238e-01 -2.2686e-02 2.5484e-01 5.9156e-02 6.0848e+34
2.2654e-01 7.8125e-02 -5.3238e-01 -2.2685e-02 2.5484e-01 5.9155e-02 6.0847e+34
2.2654e-01 9.3750e-02 -5.3238e-01 -2.2685e-02 2.5484e-01 5.9155e-02 6.0845e+34
2.2654e-01 1.0938e-01 -5.3237e-01 -2.2684e-02 2.5483e-01 5.9154e-02 6.0842e+34
2.2654e-01 1.2500e-01 -5.3237e-01 -2.2684e-02 2.5483e-01 5.9154e-02 6.0840e+34
2.2654e-01 1.4062e-01 -5.3237e-01 -2.2683e-02 2.5483e-01 5.9153e-02 6.0837e+34
2.2654e-01 1.5625e-01 -5.3236e-01 -2.2683e-02 2.5483e-01 5.9152e-02 6.0834e+34
2.2654e-01 1.7188e-01 -5.3235e-01 -2.2682e-02 2.5483e-01 5.9151e-02 6.0831e+34
2.2654e-01 1.8750e-01 -5.3235e-01 -2.2682e-02 2.5483e-01 5.9150e-02 6.0827e+34
2.2654e-01 2.0312e-01 -5.3234e-01 -2.2681e-02 2.5482e-01 5.9149e-02 6.0823e+34
2.2654e-01 2.1875e-01 -5.3234e-01 -2.2680e-02 2.5482e-01 5.9148e-02 6.0819e+34
2.2654e-01 2.3438e-01 -5.3233e-01 -2.2680e-02 2.5482e-01 5.9146e-02 6.0815e+34
2.2654e-01 2.5000e-01 -5.3232e-01 -2.2679e-02 2.5481e-01 5.9145e-02 6.0810e+34
2.2654e-01 2.6562e-01 -5.3231e-01 -2.2678e-02 2.5481e-01 5.9144e-02 6.0805e+34
2.2654e-01 2.8125e-01 -5.3230e-01 -2.2677e-02 2.5481e-01 5.9142e-02 6.0799e+34
2.2654e-01 2.9688e-01 -5.3230e-01 -2.2676e-02 2.5480e-01 5.9140e-02 6.0793e+34
2.2654e-01 3.1250e-01 -5.3229e-01 -2.2675e-02 2.5480e-01 5.9139e-02 6.0787e+34
2.2654e-01 3.2812e-01 -5.3227e-01 -2.2674e-02 2.5479e-01 5.9137e-02 6.0780e+34
2.2654e-01 3.4375e-01 -5.3226e-01 -2.2673e-02 2.5479e-01 5.9135e-02 6.0773e+34
2.2654e-01 3.5938e-01 -5.3225e-01 -2.2671e-02 2.5478e-01 5.9133e-02 6.0766e+34
2.2654e-01 3.7500e-01 -5.3224e-01 -2.2670e-02 2.5478e-01 5.9131e-02 6.0758e+34
2.2654e-01 3.9062e-01 -5.3222e-01 -2.2668e-02 2.5477e-01 5.9129e-02 6.0749e+34
2.2654e-01 4.0625e-01 -5.3221e-01 -2.2667e-02 2.5477e-01 5.9126e-02 6.0741e+34
2.2654e-01 4.2188e-01 -5.3220e-01 -2.2665e-02 2.5476e-01 5.9124e-02 6.0732e+34
2.2654e-01 4.3750e-01 -5.3218e-01 -2.2664e-02 2.5476e-01 5.9121e-02 6.0723e+34
2.2654e-01 4.5312e-01 -5.3217e-01 -2.2662e-02 2.5475e-01 5.9119e-02 6.0714e+34
2.2654e-01 4.6875e-01 -5.3215e-01 -2.2660e-02 2.5475e-01 5.9116e-02 6.0705e+34
2.2654e-01 4.8438e-01 -5.3214e-01 -2.2659e-02 2.5474e-01 5.9114e-02 6.0695e+34
2.2654e-01 5.0000e-01 -5.3212e-01 -2.2657e-02 2.5474e-01 5.9111e-02 6.0685e+34
2.2654e-01 5.1562e-01 -5.3210e-01 -2.2655e-02 2.5473e-01 5.9108e-02 6.0675e+34
2.2654e-01 5.3125e-01 -5.3209e-01 -2.2654e-02 2.5472e-01 5.9105e-02 6.0664e+34
2.2654e-01 5.4688e-01 -5.3207e-01 -2.2652e-02 2.5472e-01 5.9102e-02 6.0653e+34
2.2654e-01 5.6250e-01 -5.3205e-01 -2.2650e-02 2.5471e-01 5.9099e-02 6.0642e+34
2.2654e-01 5.7812e-01 -5.3203e-01 -2.2648e-02 2.5470e-01 5.9095e-02 6.0630e+34
2.2654e-01 5.9375e-01 -5.3201e-01 -2.2646e-02 2.5469e-01 5.9092e-02 6.0617e+34
2.2654e-01 6.0938e-01 -5.3199e-01 -2.2643e-02 2.5468e-01 5.9089e-02 6.0604e+34
2.2654e-01 6.2500e-01 -5.3197e-01 -2.2641e-02 2.5467e-01 5.9085e-02 6.0591e+34
2.2654e-01 6.4062e-01 -5.3195e-01 -2.2638e-02 2.5466e-01 5.9081e-02 6.0577e+34
2.2654e-01 6.5625e-01 -5.3192e-01 -2.2636e-02 2.5465e-01 5.9078e-02 6.0563e+34
2.2654e-01 6.7188e-01 -5.3190e-01 -2.2633e-02 2.5464e-01 5.9074e-02 6.0549e+34
2.2654e-01 6.8750e-01 -5.3188e-01 -2.2630e-02 2.5463e-01 5.9070e-02 6.0534e+34
2.2654e-01 7.0312e-01 -5.3185e-01 -2.2627e-02 2.5463e-01 5.9066e-02 6.0519e+34
2.2654e-01 7.1875e-01 -5.3183e-01 -2.2625e-02 2.5462e-01 5.9062e-02 6.0505e+34
2.2654e-01 7.3438e-01 -5.3181e-01 -2.2622e-02 2.5461e-01 5.9058e-02 6.0489e+34
2.2654e-01 7.5000e-01 -5.3178e-01 -2.2619e-02 2.5460e-01 5.9053e-02 6.0474e+34
2.2654e-01 7.6562e-01 -5.3175e-01 -2.2617e-02 2.5459e-01 5.9049e-02 6.0458e+34
2.2654e-01 7.8125e-01 -5.3173e-01 -2.2614e-02 2.5458e-01 5.9045e-02 6.0441e+34
2.2654e-01 7.9688e-01 -5.3170e-01 -2.2611e-02 2.5457e-01 5.9040e-02 6.0424e+34
2.2654e-01 8.1250e-01 -5.3167e-01 -2.2608e-02 2.5455e-01 5.9036e-02 6.0406e+34
2.2654e-01 8.2812e-01 -5.3164e-01 -2.2605e-02 2.5453e-01 5.9031e-02 6.0387e+34
2.2654e-01 8.4375e-01 -5.3160e-01 -2.2601e-02 2.5452e-01 5.9026e-02 6.0367e+34
2.2654e-01 8.5938e-01 -5.3157e-01 -2.2596e-02 2.5451e-01 5.9021e-02 6.0347e+34
2.2654e-01 8.7500e-01 -5.3154e-01 -2.2592e-02 2.5449e-01 5.9016e-02 6.0327e+34
2.2654e-01 8.9062e-01 -5.3150e-01 -2.2587e-02 2.5448e-01 5.9010e-02 6.0306e+34
2.2654e-01 9.0625e-01 -5.3147e-01 -2.2583e-02 2.5447e-01 5.9005e-02 6.0286e+34
2.2654e-01 9.2188e-01 -5.3143e-01 -2.2579e-02 2.5446e-01 5.9000e-02 6.0265e+34
2.2654e-01 9.3750e-01 -5.3139e-01 -2.2576e-02 2.5444e-01 5.8996e-02 6.0242e+34
2.2654e-01 9.5312e-01 -5.3135e-01 -2.2571e-02 2.5441e-01 5.8992e-02 6.0215e+34
2.2654e-01 9.6875e-01 -5.3129e-01 -2.2561e-02 2.5436e-01 5.8986e-02 6.0182e+34
2.2654e-01 9.8438e-01 -5.3122e-01 -2.2534e-02 2.5434e-01 5.8975e-02 6.0139e+34
2.2654e-01 1.0000e+00 -5.3117e-01 -2.2474e-02 2.5435e-01 5.8952e-02 6.0089e+34
2.3435e-01 0.0000e+00 -5.2902e-01 -2.2303e-02 2.5334e-01 5.8600e-02 5.9352e+34
2.3435e-01 1.5625e-02 -5.2902e-01 -2.2303e-02 2.5334e-01 5.8600e-02 5.9352e+34
2.3435e-01 3.1250e-02 -5.2902e-01 -2.2303e-02 2.5334e-01 5.8599e-02 5.9352e+34
2.3435e-01 4.6875e-02 -5.2902e-01 -2.2303e-02 2.5334e-01 5.8599e-02 5.9351e+34
2.3435e-01 6.2500e-02 -5.2901e-01 -2.2302e-02 2.5334e-01 5.8599e-02 5.9349e+34
2.3435e-01 7.8125e-02 -5.2901e-01 -2.2302e-02 2.5334e-01 5.8598e-02 5.9348e+34
2.3435e-01 9.3750e-02 -5.2901e-01 -2.2302e-02 2.5334e-01 5.8598e-02 5.9345e+34
2.3435e-01 1.0938e-01 -5.2900e-01 -2.2301e-02 2.5334e-01 5.8597e-02 5.9343e+34
2.3435e-01 1.2500e-01 -5.2900e-01 -2.2301e-02 2.5334e-01 5.8596e-02 5.9340e+34
2.3435e-01 1.4062e-01 -5.2899e-01 -2.2300e-02 2.5333e-01 5.8596e-02 5.9337e+34
2.3435e-01 1.5625e-01 -5.2899e-01 -2.2299e-02 2.5333e-01 5.8595e-02 5.9334e+34
2.3435e-01 1.7188e-01 -5.2898e-01 -2.2299e-02 2.5333e-01 5.8594e-02 5.9330e+34
2.3435e-01 1.8750e-01 -5.2898e-01 -2.2298e-02 2.5333e-01 5.8592e-02 5.9327e+34
2.3435e-01 2.0312e-01 -5.2897e-01 -2.2298e-02 2.5333e-01 5.8591e-02 5.9322e+34
2.3435e-01 2.1875e-01 -5.2896e-01 -2.2297e-02 2.5332e-01 5.8590e-02 5.9318e+34
2.3435e-01 2.3438e-01 -5.2896e-01 -2.2296e-02 2.5332e-01 5.8589e-02 5.9313e+34
2.3435e-01 2.5000e-01 -5.2895e-01 -2.2295e-02 2.5332e-01 5.8587e-02 5.9308e+34
2.3435e-01 2.6562e-01 -5.2894e-01 -2.2294e-02 2.5331e-01 5.8585e-02 5.9302e+34
2.3435e-01 2.8125e-01 -5.2893e-01 -2.2293e-02 2.5331e-01 5.8584e-02 5.9296e+34
2.3435e-01 2.9688e-01 -5.2892e-01 -2.2292e-02 2.5330e-01 5.8582e-02 5.9290e+34
2.3435e-01 3.1250e-01 -5.2891e-01 -2.2291e-02 2.5330e-01 5.8580e-02 5.9283e+34
2.3435e-01 3.2812e-01 -5.2890e-01 -2.2290e-02 2.5329e-01 5.8578e-02 5.9276e+34
2.3435e-01 3.4375e-01 -5.2888e-01 -2.2289e-02 2.5329e-01 5.8576e-02 5.9268e+34
2.3435e-01 3.5938e-01 -5.2887e-01 -2.2287e-02 2.5328e-01 5.8574e-02 5.9260e+34
2.3435e-01 3.7500e-01 -5.2886e-01 -2.2286e-02 2.5328e-01 5.8572e-02 5.9252e+34
2.3435e-01 3.9062e-01 -5.2884e-01 -2.2284e-02 2.5327e-01 5.8569e-02 5.9243e+34
2.3435e-01 4.0625e-01 -5.2883e-01 -2.2282e-02 2.5327e-01 5.8567e-02 5.9234e+34
2.3435e-01 4.2188e-01 -5.2881e-01 -2.2281e-02 2.5326e-01 5.8564e-02 5.9225e+34
2.3435e-01 4.3750e-01 -5.2880e-01 -2.2279e-02 2.5326e-01 5.8561e-02 5.9215e+34
2.3435e-01 4.5312e-01 -5.2878e-01 -2.2277e-02 2.5325e-01 5.8559e-02 5.9205e+34
2.3435e-01 4.6875e-01 -5.2877e-01 -2.2275e-02 2.5324e-01 5.8556e-02 5.9195e+34
2.3435e-01 4.8438e-01 -5.2875e-01 -2.2274e-02 2.5324e-01 5.8553e-02 5.9185e+34
2.3435e-01 5.0000e-01 -5.2873e-01 -2.2272e-02 2.5323e-01 5.8550e-02 5.9174e+34
2.3435e-01 5.1562e-01 -5.2871e-01 -2.2270e-02 2.5322e-01 5.8547e-02 5.9163e+34
2.3435e-01 5.3125e-01 -5.2869e-01 -2.2268e-02 2.5322e-01 5.8543e-02 5.9152e+34
2.3435e-01 5.4688e-01 -5.2868e-01 -2.2266e-02 2.5321e-01 5.8540e-02 5.9140e+34
2.3435e-01 5.6250e-01 -5.2866e-01 -2.2264e-02 2.5320e-01 5.8537e-02 5.9127e+34
2.3435e-01 5.7812e-01 -5.2863e-01 -2.2262e-02 2.5319e-01 5.8533e-02 5.9114e+34
2.3435e-01 5.9375e-01 -5.2861e-01 -2.2260e-02 2.5318e-01 5.8529e-02 5.9101e+34
2.3435e-01 6.0938e-01 -5.2859e-01 -2.2257e-02 2.5317e-01 5.8526e-02 5.9087e+34
2.3435e-01 6.2500e-01 -5.2857e-01 -2.2255e-02 2.5316e-01 5.8522e-02 5.9073e+34
2.3435e-01 6.4062e-01 -5.2854e-01 -2.2252e-02 2.5315e-01 5.8518e-02 5.9058e+34
2.3435e-01 6.5625e-01 -5.2852e-01 -2.2249e-02 2.5314e-01 5.8514e-02 5.9043e+34
2.3435e-01 6.7188e-01 -5.2849e-01 -2.2246e-02 2.5313e-01 5.8510e-02 5.9028e+34
2.3435e-01 6.8750e-01 -5.2847e-01 -2.2243e-02 2.5312e-01 5.8505e-02 5.9013e+34
2.3435e-01 7.0312e-01 -5.2844e-01 -2.2240e-02 2.5311e-01 5.8501e-02 5.8997e+34
2.3435e-01 7.1875e-01 -5.2842e-01 -2.2238e-02 2.5310e-01 5.8496e-02 5.8981e+34
2.3435e-01 7.3438e-01 -5.2839e-01 -2.2235e-02 2.5310e-01 5.8492e-02 5.8965e+34
2.3435e-01 7.5000e-01 -5.2836e-01 -2.2232e-02 2.5309e-01 5.8487e-02 5.8948e+34
2.3435e-01 7.6562e-01 -5.2833e-01 -2.2229e-02 2.5307e-01 5.8483e-02 5.8931e+34
2.3435e-01 7.8125e-01 -5.2831e-01 -2.2226e-02 2.5306e-01 5.8478e-02 5.8913e+34
2.3435e-01 7.9688e-01 -5.2827e-01 -2.2223e-02 2.5305e-01 5.8473e-02 5.8894e+34
2.3435e-01 8.1250e-01 -5.2824e-01 -2.2220e-02 2.5303e-01 5.8468e-02 5.8875e+34
2.3435e-01 8.2812e-01 -5.2821e-01 -2.2216e-02 2.5301e-01 5.8463e-02 5.8855e+34
2.3435e-01 8.4375e-01 -5.2817e-01 -2.2212e-02 2.5300e-01 5.8458e-02 5.8834e+34
2.3435e-01 8.5938e-01 -5.2814e-01 -2.2207e-02 2.5298e-01 5.8452e-02 5.8813e+34
2.3435e-01 8.7500e-01 -5.2810e-01 -2.2202e-02 2.5297e-01 5.8446e-02 5.8791e+34
2.3435e-01 8.9062e-01 -5.2807e-01 -2.2198e-02 2.5296e-01 5.8441e-02 5.8769e+34
2.3435e-01 9.0625e-01 -5.2803e-01 -2.2193e-02 2.5295e-01 5.8435e-02 5.8747e+34
2.3435e-01 9.2188e-01 -5.2799e-01 -2.2189e-02 2.5293e-01 5.8430e-02 5.8725e+34
2.3435e-01 9.3750e-01 -5.2795e-01 -2.2186e-02 2.5291e-01 5.8425e-02 5.8700e+34
2.3435e-01 9.5312e-01 -5.2790e-01 -2.2180e-02 2.5288e-01 5.8420e-02 5.8672e+34
2.3435e-01 9.6875e-01 -5.2784e-01 -2.2169e-02 2.5283e-01 5.8414e-02 5.8636e+34
2.3435e-01 9.8438e-01 -5.2777e-01 -2.2143e-02 2.5280e-01 5.8402e-02 5.8593e+34
2.3435e-01 1.0000e+00 -5.2771e-01 -2.2082e-02 2.5282e-01 5.8379e-02 5.8541e+34
2.4216e-01 0.0000e+00 -5.2560e-01 -2.1923e-02 2.5182e-01 5.8053e-02 5.7849e+34
2.4216e-01 1.5625e-02 -5.2560e-01 -2.1923e-02 2.5182e-01 5.8053e-02 5.7848e+34
2.4216e-01 3.1250e-02 -5.2560e-01 -2.1922e-02 2.5182e-01 5.8053e-02 5.7848e+34
2.4216e-01 4.6875e-02 -5.2560e-01 -2.1922e-02 2.5182e-01 5.8052e-02 5.7847e+34
2.4216e-01 6.2500e-02 -5.2559e-01 -2.1922e-02 2.5182e-01 5.8052e-02 5.7845e+34
2.4216e-01 7.8125e-02 -5.2559e-01 -2.1921e-02 2.5182e-01 5.8052e-02 5.7843e+34
2.4216e-01 9.3750e-02 -5.2559e-01 -2.1921e-02 2.5182e-01 5.8051e-02 5.7841e+34
2.4216e-01 1.0938e-01 -5.2558e-01 -2.1920e-02 2.5182e-01 5.8050e-02 5.7838e+34
2.4216e-01 1.2500e-01 -5.2558e-01 -2.1920e-02 2.5182e-01 5.8049e-02 5.7835e+34
2.4216e-01 1.4062e-01 -5.2557e-01 -2.1919e-02 2.5181e-01 5.8049e-02 5.7832e+34
2.4216e-01 1.5625e-01 -5.2557e-01 -2.1919e-02 2.5181e-01 5.8048e-02 5.7829e+34
2.4216e-01 1.7188e-01 -5.2556e-01 -2.1918e-02 2.5181e-01 5.8046e-02 5.7825e+34
2.4216e-01 1.8750e-01 -5.2555e-01 -2.1917e-02 2.5181e-01 5.8045e-02 5.7821e+34
2.4216e-01 2.0312e-01 -5.2555e-01 -2.1917e-02 2.5180e-01 5.8044e-02 5.7816e+34
2.4216e-01 2.1875e-01 -5.2554e-01 -2.1916e-02 2.5180e-01 5.8042e-02 5.7811e+34
2.4216e-01 2.3438e-01 -5.2553e-01 -2.1915e-02 2.5180e-01 5.8041e-02 5.7806e+34
2.4216e-01 2.5000e-01 -5.2552e-01 -2.1914e-02 2.5179e-01 5.8039e-02 5.7801e+34
2.4216e-01 2.6562e-01 -5.2551e-01 -2.1913e-02 2.5179e-01 5.8038e-02 5.7795e+34
2.4216e-01 2.8125e-01 -5.2550e-01 -2.1912e-02 2.5179e-01 5.8036e-02 5.7788e+34
2.4216e-01 2.9688e-01 -5.2549e-01 -2.1911e-02 2.5178e-01 5.8034e-02 5.7782e+34
2.4216e-01 3.1250e-01 -5.2548e-01 -2.1910e-02 2.5178e-01 5.8032e-02 5.7774e+34
2.4216e-01 3.2812e-01 -5.2547e-01 -2.1909e-02 2.5177e-01 5.8030e-02 5.7767e+34
2.4216e-01 3.4375e-01 -5.2545e-01 -2.1907e-02 2.5176e-01 5.8027e-02 5.7758e+34
2.4216e-01 3.5938e-01 -5.2544e-01 -2.1906e-02 2.5176e-01 5.8025e-02 5.7750e+34
2.4216e-01 3.7500e-01 -5.2542e-01 -2.1904e-02 2.5175e-01 5.8022e-02 5.7741e+34
2.4216e-01 3.9062e-01 -5.2541e-01 -2.1902e-02 2.5175e-01 5.8020e-02 5.7731e+34
2.4216e-01 4.0625e-01 -5.2539e-01 -2.1900e-02 2.5174e-01 5.8017e-02 5.7722e+34
2.4216e-01 4.2188e-01 -5.2538e-01 -2.1899e-02 2.5173e-01 5.8014e-02 5.7712e+34
2.4216e-01 4.3750e-01 -5.2536e-01 -2.1897e-02 2.5173e-01 5.8011e-02 5.7701e+34
2.4216e-01 4.5312e-01 -5.2534e-01 -2.1895e-02 2.5172e-01 5.8008e-02 5.7691e+34
2.4216e-01 4.6875e-01 -5.2533e-01 -2.1893e-02 2.5172e-01 5.8005e-02 5.7680e+34
2.4216e-01 4.8438e-01 -5.2531e-01 -2.1891e-02 2.5171e-01 5.8002e-02 5.7669e+34
2.4216e-01 5.0000e-01 -5.2529e-01 -2.1889e-02 2.5170e-01 5.7999e-02 5.7657e+34
2.4216e-01 5.1562e-01 -5.2527e-01 -2.1887e-02 2.5170e-01 5.7995e-02 5.7646e+34
2.4216e-01 5.3125e-01 -5.2525e-01 -2.1885e-02 2.5169e-01 5.7992e-02 5.7633e+34
2.4216e-01 5.4688e-01 -5.2523e-01 -2.1883e-02 2.5168e-01 5.7988e-02 5.7621e+34
2.4216e-01 5.6250e-01 -5.2521e-01 -2.1881e-02 2.5167e-01 5.7984e-02 5.7607e+34
2.4216e-01 5.7812e-01 -5.2519e-01 -2.1879e-02 2.5166e-01 5.7981e-02 5.7594e+34
2.4216e-01 5.9375e-01 -5.2516e-01 -2.1876e-02 2.5165e-01 5.7977e-02 5.7579e+34
2.4216e-01 6.0938e-01 -5.2514e-01 -2.1874e-02 2.5164e-01 5.7973e-02 5.7565e+34
2.4216e-01 6.2500e-01 -5.2511e-01 -2.1871e-02 2.5163e-01 5.7968e-02 5.7549e+34
2.4216e-01 6.4062e-01 -5.2509e-01 -2.1868e-02 2.5162e-01 5.7964e-02 5.7534e+34
2.4216e-01 6.5625e-01 -5.2506e-01 -2.1865e-02 2.5161e-01 5.7960e-02 5.7517e+34
2.4216e-01 6.7188e-01 -5.2503e-01 -2.1862e-02 2.5160e-01 5.7955e-02 5.7501e+34
2.4216e-01 6.8750e-01 -5.2501e-01 -2.1859e-02 2.5159e-01 5.7950e-02 5.7484e+34
2.4216e-01 7.0312e-01 -5.2498e-01 -2.1856e-02 2.5158e-01 5.7946e-02 5.7468e+34
2.4216e-01 7.1875e-01 -5.2495e-01 -2.1853e-02 2.5157e-01 5.7941e-02 5.7451e+34
2.4216e-01 7.3438e-01 -5.2492e-01 -2.1850e-02 2.5156e-01 5.7936e-02 5.7433e+34
2.4216e-01 7.5000e-01 -5.2489e-01 -2.1847e-02 2.5155e-01 5.7931e-02 5.7416e+34
2.4216e-01 7.6562e-01 -5.2486e-01 -2.1844e-02 2.5153e-01 5.7926e-02 5.7397e+34
2.4216e-01 7.8125e-01 -5.2483e-01 -2.1841e-02 2.5152e-01 5.7921e-02 5.7378e+34
2.4216e-01 7.9688e-01 -5.2480e-01 -2.1838e-02 2.5150e-01 5.7916e-02 5.7359e+34
2.4216e-01 8.1250e-01 -5.2476e-01 -2.1834e-02 2.5149e-01 5.7910e-02 5.7338e+34
2.4216e-01 8.2812e-01 -5.2473e-01 -2.1830e-02 2.5147e-01 5.7905e-02 5.7316e+34
2.4216e-01 8.4375e-01 -5.2469e-01 -2.1826e-02 2.5145e-01 5.7899e-02 5.7294e+34
2.4216e-01 8.5938e-01 -5.2465e-01 -2.1821e-02 2.5144e-01 5.7893e-02 5.7271e+34
2.4216e-01 8.7500e-01 -5.2461e-01 -2.1815e-02 2.5142e-01 5.7887e-02 5.7248e+34
2.4216e-01 8.9062e-01 -5.2458e-01 -2.1810e-02 2.5141e-01 5.7880e-02 5.7225e+34
2.4216e-01 9.0625e-01 -5.2454e-01 -2.1805e-02 2.5140e-01 5.7874e-02 5.7202e+34
2.4216e-01 9.2188e-01 -5.2450e-01 -2.1801e-02 2.5138e-01 5.7868e-02 5.7178e+34
2.4216e-01 9.3750e-01 -5.2445e-01 -2.1798e-02 2.5136e-01 5.7863e-02 5.7152e+34
2.4216e-01 9.5312e-01 -5.2440e-01 -2.1793e-02 2.5132e-01 5.7858e-02 5.7121e+34
2.4216e-01 9.6875e-01 -5.2433e-01 -2.1781e-02 2.5127e-01 5.7851e-02 5.7084e+34
2.4216e-01 9.8438e-01 -5.2426e-01 -2.1751e-02 2.5124e-01 5.7838e-02 5.7037e+34
2.4216e-01 1.0000e+00 -5.2420e-01 -2.1684e-02 2.5126e-01 5.7811e-02 5.6981e+34
2.4998e-01 0.0000e+00 -5.2183e-01 -2.1504e-02 2.5015e-01 5.7426e-02 5.6206e+34
2.4998e-01 1.5625e-02 -5.2183e-01 -2.1504e-02 2.5015e-01 5.7426e-02 5.6206e+34
2.4998e-01 3.1250e-02 -5.2183e-01 -2.1504e-02 2.5015e-01 5.7426e-02 5.6205e+34
