   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi
5.00000e+14 2.28153e-01 2.29763e-01 1.23986e+01 6.99954e-02 3.98426e-01 1.71574e-03 7.14574e-03 8.97203e-02 0.00000e+00 0.00000e+00 2.87659e-02 5.93965e-02 -1.85198e-03 1.04864e-01 3.28611e-01 9.83423e-01
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure
1.7967e-01 1.2500e-01 -1.5180e-01 -1.7298e-03 7.5039e-02 6.3919e-03 7.7359e+33
1.7967e-01 1.4062e-01 -1.5180e-01 -1.7298e-03 7.5039e-02 6.3918e-03 7.7357e+33
1.7967e-01 1.5625e-01 -1.5180e-01 -1.7298e-03 7.5038e-02 6.3918e-03 7.7356e+33
1.7967e-01 1.7188e-01 -1.5180e-01 -1.7297e-03 7.5038e-02 6.3917e-03 7.7355e+33
1.7967e-01 1.8750e-01 -1.5180e-01 -1.7297e-03 7.5038e-02 6.3917e-03 7.7353e+33
1.7967e-01 2.0312e-01 -1.5180e-01 -1.7297e-03 7.5038e-02 6.3917e-03 7.7352e+33
1.7967e-01 2.1875e-01 -1.5180e-01 -1.7297e-03 7.5038e-02 6.3916e-03 7.7350e+33
1.7967e-01 2.3438e-01 -1.5180e-01 -1.7297e-03 7.5037e-02 6.3916e-03 7.7349e+33
1.7967e-01 2.5000e-01 -1.5180e-01 -1.7297e-03 7.5037e-02 6.3915e-03 7.7347e+33
1.7967e-01 2.6562e-01 -1.5180e-01 -1.7297e-03 7.5037e-02 6.3914e-03 7.7345e+33
1.7967e-01 2.8125e-01 -1.5180e-01 -1.7297e-03 7.5036e-02 6.3914e-03 7.7342e+33
1.7967e-01 2.9688e-01 -1.5180e-01 -1.7296e-03 7.5036e-02 6.3913e-03 7.7340e+33
1.7967e-01 3.1250e-01 -1.5179e-01 -1.7296e-03 7.5035e-02 6.3912e-03 7.7337e+33
1.7967e-01 3.2812e-01 -1.5179e-01 -1.7296e-03 7.5035e-02 6.3912e-03 7.7334e+33
1.7967e-01 3.4375e-01 -1.5179e-01 -1.7295e-03 7.5034e-02 6.3911e-03 7.7331e+33
1.7967e-01 3.5938e-01 -1.5179e-01 -1.7295e-03 7.5034e-02 6.3910e-03 7.7327e+33
1.7967e-01 3.7500e-01 -1.5179e-01 -1.7295e-03 7.5033e-02 6.3909e-03 7.7323e+33
1.7967e-01 3.9062e-01 -1.5179e-01 -1.7294e-03 7.5033e-02 6.3908e-03 7.7320e+33
1.7967e-01 4.0625e-01 -1.5179e-01 -1.7294e-03 7.5032e-02 6.3907e-03 7.7316e+33
1.7967e-01 4.2188e-01 -1.5179e-01 -1.7293e-03 7.5031e-02 6.3906e-03 7.7312e+33
1.7967e-01 4.3750e-01 -1.5179e-01 -1.7293e-03 7.5031e-02 6.3905e-03 7.7308e+33
1.7967e-01 4.5312e-01 -1.5178e-01 -1.7292e-03 7.5030e-02 6.3904e-03 7.7304e+33
1.7967e-01 4.6875e-01 -1.5178e-01 -1.7292e-03 7.5030e-02 6.3903e-03 7.7300e+33
1.7967e-01 4.8438e-01 -1.5178e-01 -1.7291e-03 7.5029e-02 6.3902e-03 7.7296e+33
1.7967e-01 5.0000e-01 -1.5178e-01 -1.7291e-03 7.5029e-02 6.3900e-03 7.7292e+33
1.7967e-01 5.1562e-01 -1.5178e-01 -1.7291e-03 7.5028e-02 6.3899e-03 7.7288e+33
1.7967e-01 5.3125e-01 -1.5178e-01 -1.7290e-03 7.5028e-02 6.3898e-03 7.7284e+33
1.7967e-01 5.4688e-01 -1.5178e-01 -1.7290e-03 7.5027e-02 6.3897e-03 7.7279e+33
1.7967e-01 5.6250e-01 -1.5177e-01 -1.7289e-03 7.5026e-02 6.3895e-03 7.7274e+33
1.7967e-01 5.7812e-01 -1.5177e-01 -1.7289e-03 7.5025e-02 6.3894e-03 7.7269e+33
1.7967e-01 5.9375e-01 -1.5177e-01 -1.7288e-03 7.5024e-02 6.3893e-03 7.7263e+33
1.7967e-01 6.0938e-01 -1.5177e-01 -1.7288e-03 7.5023e-02 6.3891e-03 7.7257e+33
1.7967e-01 6.2500e-01 -1.5177e-01 -1.7287e-03 7.5022e-02 6.3890e-03 7.7251e+33
1.7967e-01 6.4062e-01 -1.5176e-01 -1.7286e-03 7.5021e-02 6.3888e-03 7.7245e+33
1.7967e-01 6.5625e-01 -1.5176e-01 -1.7285e-03 7.5020e-02 6.3886e-03 7.7239e+33
1.7967e-01 6.7188e-01 -1.5176e-01 -1.7284e-03 7.5019e-02 6.3885e-03 7.7232e+33
1.7967e-01 6.8750e-01 -1.5176e-01 -1.7283e-03 7.5018e-02 6.3883e-03 7.7226e+33
1.7967e-01 7.0312e-01 -1.5176e-01 -1.7282e-03 7.5017e-02 6.3881e-03 7.7220e+33
1.7967e-01 7.1875e-01 -1.5175e-01 -1.7282e-03 7.5017e-02 6.3879e-03 7.7214e+33
1.7967e-01 7.3438e-01 -1.5175e-01 -1.7281e-03 7.5016e-02 6.3878e-03 7.7208e+33
1.7967e-01 7.5000e-01 -1.5175e-01 -1.7280e-03 7.5015e-02 6.3876e-03 7.7202e+33
1.7967e-01 7.6562e-01 -1.5175e-01 -1.7280e-03 7.5014e-02 6.3874e-03 7.7195e+33
1.7967e-01 7.8125e-01 -1.5175e-01 -1.7279e-03 7.5013e-02 6.3873e-03 7.7188e+33
1.7967e-01 7.9688e-01 -1.5174e-01 -1.7279e-03 7.5011e-02 6.3871e-03 7.7180e+33
1.7967e-01 8.1250e-01 -1.5174e-01 -1.7278e-03 7.5010e-02 6.3869e-03 7.7172e+33
1.7967e-01 8.2812e-01 -1.5174e-01 -1.7277e-03 7.5008e-02 6.3867e-03 7.7163e+33
1.7967e-01 8.4375e-01 -1.5173e-01 -1.7275e-03 7.5006e-02 6.3865e-03 7.7154e+33
1.7967e-01 8.5938e-01 -1.5173e-01 -1.7273e-03 7.5005e-02 6.3862e-03 7.7145e+33
1.7967e-01 8.7500e-01 -1.5173e-01 -1.7271e-03 7.5004e-02 6.3860e-03 7.7136e+33
1.7967e-01 8.9062e-01 -1.5173e-01 -1.7269e-03 7.5003e-02 6.3857e-03 7.7128e+33
1.7967e-01 9.0625e-01 -1.5172e-01 -1.7267e-03 7.5002e-02 6.3855e-03 7.7121e+33
1.7967e-01 9.2188e-01 -1.5172e-01 -1.7266e-03 7.5001e-02 6.3854e-03 7.7114e+33
1.7967e-01 9.3750e-01 -1.5172e-01 -1.7266e-03 7.4999e-02 6.3853e-03 7.7104e+33
1.7967e-01 9.5312e-01 -1.5171e-01 -1.7264e-03 7.4996e-02 6.3851e-03 7.7091e+33
1.7967e-01 9.6875e-01 -1.5171e-01 -1.7257e-03 7.4991e-02 6.3848e-03 7.7073e+33
1.7967e-01 9.8438e-01 -1.5170e-01 -1.7236e-03 7.4990e-02 6.3839e-03 7.7055e+33
1.7967e-01 1.0000e+00 -1.5171e-01 -1.7183e-03 7.4994e-02 6.3815e-03 7.7052e+33
1.8748e-01 0.0000e+00 -1.5042e-01 -1.6891e-03 7.4369e-02 6.2867e-03 7.4434e+33
1.8748e-01 1.5625e-02 -1.5042e-01 -1.6891e-03 7.4369e-02 6.2867e-03 7.4434e+33
1.8748e-01 3.1250e-02 -1.5042e-01 -1.6891e-03 7.4369e-02 6.2867e-03 7.4434e+33
1.8748e-01 4.6875e-02 -1.5042e-01 -1.6891e-03 7.4369e-02 6.2867e-03 7.4433e+33
1.8748e-01 6.2500e-02 -1.5042e-01 -1.6890e-03 7.4369e-02 6.2867e-03 7.4432e+33
1.8748e-01 7.8125e-02 -1.5042e-01 -1.6890e-03 7.4369e-02 6.2866e-03 7.4431e+33
1.8748e-01 9.3750e-02 -1.5042e-01 -1.6890e-03 7.4368e-02 6.2866e-03 7.4430e+33
1.8748e-01 1.0938e-01 -1.5042e-01 -1.6890e-03 7.4368e-02 6.2866e-03 7.4429e+33
1.8748e-01 1.2500e-01 -1.5042e-01 -1.6890e-03 7.4368e-02 6.2866e-03 7.4428e+33
1.8748e-01 1.4062e-01 -1.5042e-01 -1.6890e-03 7.4368e-02 6.2865e-03 7.4426e+33
1.8748e-01 1.5625e-01 -1.5042e-01 -1.6889e-03 7.4368e-02 6.2865e-03 7.4425e+33
1.8748e-01 1.7188e-01 -1.5042e-01 -1.6889e-03 7.4367e-02 6.2864e-03 7.4423e+33
1.8748e-01 1.8750e-01 -1.5042e-01 -1.6889e-03 7.4367e-02 6.2864e-03 7.4422e+33
1.8748e-01 2.0312e-01 -1.5042e-01 -1.6889e-03 7.4367e-02 6.2863e-03 7.4420e+33
1.8748e-01 2.1875e-01 -1.5042e-01 -1.6889e-03 7.4367e-02 6.2863e-03 7.4418e+33
1.8748e-01 2.3438e-01 -1.5041e-01 -1.6889e-03 7.4366e-02 6.2862e-03 7.4417e+33
1.8748e-01 2.5000e-01 -1.5041e-01 -1.6889e-03 7.4366e-02 6.2862e-03 7.4414e+33
1.8748e-01 2.6562e-01 -1.5041e-01 -1.6888e-03 7.4366e-02 6.2861e-03 7.4412e+33
1.8748e-01 2.8125e-01 -1.5041e-01 -1.6888e-03 7.4365e-02 6.2860e-03 7.4410e+33
1.8748e-01 2.9688e-01 -1.5041e-01 -1.6888e-03 7.4365e-02 6.2859e-03 7.4407e+33
1.8748e-01 3.1250e-01 -1.5041e-01 -1.6888e-03 7.4364e-02 6.2859e-03 7.4404e+33
1.8748e-01 3.2812e-01 -1.5041e-01 -1.6887e-03 7.4364e-02 6.2858e-03 7.4401e+33
1.8748e-01 3.4375e-01 -1.5041e-01 -1.6887e-03 7.4363e-02 6.2857e-03 7.4397e+33
1.8748e-01 3.5938e-01 -1.5041e-01 -1.6887e-03 7.4363e-02 6.2856e-03 7.4393e+33
1.8748e-01 3.7500e-01 -1.5041e-01 -1.6886e-03 7.4362e-02 6.2855e-03 7.4389e+33
1.8748e-01 3.9062e-01 -1.5040e-01 -1.6886e-03 7.4361e-02 6.2854e-03 7.4385e+33
1.8748e-01 4.0625e-01 -1.5040e-01 -1.6885e-03 7.4361e-02 6.2853e-03 7.4381e+33
1.8748e-01 4.2188e-01 -1.5040e-01 -1.6885e-03 7.4360e-02 6.2852e-03 7.4377e+33
1.8748e-01 4.3750e-01 -1.5040e-01 -1.6884e-03 7.4359e-02 6.2850e-03 7.4373e+33
1.8748e-01 4.5312e-01 -1.5040e-01 -1.6884e-03 7.4359e-02 6.2849e-03 7.4369e+33
1.8748e-01 4.6875e-01 -1.5040e-01 -1.6883e-03 7.4358e-02 6.2848e-03 7.4364e+33
1.8748e-01 4.8438e-01 -1.5040e-01 -1.6883e-03 7.4358e-02 6.2847e-03 7.4360e+33
1.8748e-01 5.0000e-01 -1.5040e-01 -1.6882e-03 7.4357e-02 6.2845e-03 7.4356e+33
1.8748e-01 5.1562e-01 -1.5039e-01 -1.6882e-03 7.4356e-02 6.2844e-03 7.4351e+33
1.8748e-01 5.3125e-01 -1.5039e-01 -1.6881e-03 7.4356e-02 6.2843e-03 7.4346e+33
1.8748e-01 5.4688e-01 -1.5039e-01 -1.6881e-03 7.4355e-02 6.2841e-03 7.4341e+33
1.8748e-01 5.6250e-01 -1.5039e-01 -1.6881e-03 7.4354e-02 6.2840e-03 7.4336e+33
1.8748e-01 5.7812e-01 -1.5039e-01 -1.6880e-03 7.4353e-02 6.2839e-03 7.4330e+33
1.8748e-01 5.9375e-01 -1.5038e-01 -1.6879e-03 7.4352e-02 6.2837e-03 7.4324e+33
1.8748e-01 6.0938e-01 -1.5038e-01 -1.6879e-03 7.4351e-02 6.2835e-03 7.4318e+33
1.8748e-01 6.2500e-01 -1.5038e-01 -1.6878e-03 7.4350e-02 6.2834e-03 7.4311e+33
1.8748e-01 6.4062e-01 -1.5038e-01 -1.6877e-03 7.4348e-02 6.2832e-03 7.4304e+33
1.8748e-01 6.5625e-01 -1.5038e-01 -1.6876e-03 7.4347e-02 6.2830e-03 7.4297e+33
1.8748e-01 6.7188e-01 -1.5037e-01 -1.6875e-03 7.4346e-02 6.2828e-03 7.4291e+33
1.8748e-01 6.8750e-01 -1.5037e-01 -1.6874e-03 7.4345e-02 6.2826e-03 7.4284e+33
1.8748e-01 7.0312e-01 -1.5037e-01 -1.6873e-03 7.4344e-02 6.2824e-03 7.4277e+33
1.8748e-01 7.1875e-01 -1.5037e-01 -1.6873e-03 7.4343e-02 6.2822e-03 7.4271e+33
1.8748e-01 7.3438e-01 -1.5037e-01 -1.6872e-03 7.4343e-02 6.2821e-03 7.4264e+33
1.8748e-01 7.5000e-01 -1.5036e-01 -1.6871e-03 7.4342e-02 6.2819e-03 7.4257e+33
1.8748e-01 7.6562e-01 -1.5036e-01 -1.6871e-03 7.4341e-02 6.2817e-03 7.4250e+33
1.8748e-01 7.8125e-01 -1.5036e-01 -1.6870e-03 7.4339e-02 6.2815e-03 7.4242e+33
1.8748e-01 7.9688e-01 -1.5036e-01 -1.6869e-03 7.4338e-02 6.2813e-03 7.4234e+33
1.8748e-01 8.1250e-01 -1.5035e-01 -1.6868e-03 7.4336e-02 6.2811e-03 7.4225e+33
1.8748e-01 8.2812e-01 -1.5035e-01 -1.6867e-03 7.4334e-02 6.2808e-03 7.4216e+33
1.8748e-01 8.4375e-01 -1.5035e-01 -1.6865e-03 7.4332e-02 6.2806e-03 7.4206e+33
1.8748e-01 8.5938e-01 -1.5034e-01 -1.6863e-03 7.4331e-02 6.2803e-03 7.4196e+33
1.8748e-01 8.7500e-01 -1.5034e-01 -1.6861e-03 7.4329e-02 6.2801e-03 7.4187e+33
1.8748e-01 8.9062e-01 -1.5034e-01 -1.6859e-03 7.4328e-02 6.2798e-03 7.4178e+33
1.8748e-01 9.0625e-01 -1.5033e-01 -1.6857e-03 7.4328e-02 6.2796e-03 7.4170e+33
1.8748e-01 9.2188e-01 -1.5033e-01 -1.6856e-03 7.4326e-02 6.2794e-03 7.4162e+33
1.8748e-01 9.3750e-01 -1.5033e-01 -1.6855e-03 7.4324e-02 6.2793e-03 7.4152e+33
1.8748e-01 9.5312e-01 -1.5032e-01 -1.6853e-03 7.4321e-02 6.2791e-03 7.4137e+33
1.8748e-01 9.6875e-01 -1.5032e-01 -1.6846e-03 7.4316e-02 6.2788e-03 7.4119e+33
1.8748e-01 9.8438e-01 -1.5031e-01 -1.6825e-03 7.4314e-02 6.2778e-03 7.4100e+33
1.8748e-01 1.0000e+00 -1.5031e-01 -1.6774e-03 7.4319e-02 6.2755e-03 7.4096e+33
1.9529e-01 0.0000e+00 -1.4902e-01 -1.6489e-03 7.3688e-02 6.1837e-03 7.1506e+33
1.9529e-01 1.5625e-02 -1.4902e-01 -1.6489e-03 7.3688e-02 6.1837e-03 7.1506e+33
1.9529e-01 3.1250e-02 -1.4902e-01 -1.6489e-03 7.3688e-02 6.1837e-03 7.1505e+33
1.9529e-01 4.6875e-02 -1.4902e-01 -1.6488e-03 7.3688e-02 6.1837e-03 7.1505e+33
1.9529e-01 6.2500e-02 -1.4902e-01 -1.6488e-03 7.3688e-02 6.1837e-03 7.1504e+33
1.9529e-01 7.8125e-02 -1.4902e-01 -1.6488e-03 7.3688e-02 6.1836e-03 7.1503e+33
1.9529e-01 9.3750e-02 -1.4902e-01 -1.6488e-03 7.3687e-02 6.1836e-03 7.1501e+33
1.9529e-01 1.0938e-01 -1.4902e-01 -1.6488e-03 7.3687e-02 6.1836e-03 7.1500e+33
1.9529e-01 1.2500e-01 -1.4902e-01 -1.6487e-03 7.3687e-02 6.1835e-03 7.1499e+33
1.9529e-01 1.4062e-01 -1.4902e-01 -1.6487e-03 7.3687e-02 6.1835e-03 7.1497e+33
1.9529e-01 1.5625e-01 -1.4902e-01 -1.6487e-03 7.3686e-02 6.1834e-03 7.1496e+33
1.9529e-01 1.7188e-01 -1.4901e-01 -1.6487e-03 7.3686e-02 6.1834e-03 7.1494e+33
1.9529e-01 1.8750e-01 -1.4901e-01 -1.6487e-03 7.3686e-02 6.1833e-03 7.1492e+33
1.9529e-01 2.0312e-01 -1.4901e-01 -1.6487e-03 7.3686e-02 6.1833e-03 7.1491e+33
1.9529e-01 2.1875e-01 -1.4901e-01 -1.6487e-03 7.3685e-02 6.1832e-03 7.1489e+33
1.9529e-01 2.3438e-01 -1.4901e-01 -1.6486e-03 7.3685e-02 6.1832e-03 7.1487e+33
1.9529e-01 2.5000e-01 -1.4901e-01 -1.6486e-03 7.3685e-02 6.1831e-03 7.1485e+33
1.9529e-01 2.6562e-01 -1.4901e-01 -1.6486e-03 7.3684e-02 6.1830e-03 7.1482e+33
1.9529e-01 2.8125e-01 -1.4901e-01 -1.6486e-03 7.3684e-02 6.1830e-03 7.1479e+33
1.9529e-01 2.9688e-01 -1.4901e-01 -1.6486e-03 7.3684e-02 6.1829e-03 7.1476e+33
1.9529e-01 3.1250e-01 -1.4901e-01 -1.6485e-03 7.3683e-02 6.1828e-03 7.1473e+33
1.9529e-01 3.2812e-01 -1.4901e-01 -1.6485e-03 7.3682e-02 6.1827e-03 7.1470e+33
1.9529e-01 3.4375e-01 -1.4901e-01 -1.6485e-03 7.3682e-02 6.1826e-03 7.1466e+33
1.9529e-01 3.5938e-01 -1.4900e-01 -1.6484e-03 7.3681e-02 6.1825e-03 7.1462e+33
1.9529e-01 3.7500e-01 -1.4900e-01 -1.6484e-03 7.3680e-02 6.1824e-03 7.1457e+33
1.9529e-01 3.9062e-01 -1.4900e-01 -1.6483e-03 7.3680e-02 6.1823e-03 7.1453e+33
1.9529e-01 4.0625e-01 -1.4900e-01 -1.6482e-03 7.3679e-02 6.1821e-03 7.1448e+33
1.9529e-01 4.2188e-01 -1.4900e-01 -1.6482e-03 7.3678e-02 6.1820e-03 7.1444e+33
1.9529e-01 4.3750e-01 -1.4900e-01 -1.6481e-03 7.3678e-02 6.1819e-03 7.1439e+33
1.9529e-01 4.5312e-01 -1.4900e-01 -1.6481e-03 7.3677e-02 6.1817e-03 7.1435e+33
1.9529e-01 4.6875e-01 -1.4899e-01 -1.6480e-03 7.3676e-02 6.1816e-03 7.1430e+33
1.9529e-01 4.8438e-01 -1.4899e-01 -1.6480e-03 7.3676e-02 6.1815e-03 7.1426e+33
1.9529e-01 5.0000e-01 -1.4899e-01 -1.6480e-03 7.3675e-02 6.1813e-03 7.1421e+33
1.9529e-01 5.1562e-01 -1.4899e-01 -1.6479e-03 7.3674e-02 6.1812e-03 7.1416e+33
1.9529e-01 5.3125e-01 -1.4899e-01 -1.6479e-03 7.3674e-02 6.1810e-03 7.1411e+33
1.9529e-01 5.4688e-01 -1.4899e-01 -1.6478e-03 7.3673e-02 6.1809e-03 7.1405e+33
1.9529e-01 5.6250e-01 -1.4898e-01 -1.6478e-03 7.3672e-02 6.1807e-03 7.1400e+33
1.9529e-01 5.7812e-01 -1.4898e-01 -1.6477e-03 7.3671e-02 6.1806e-03 7.1393e+33
1.9529e-01 5.9375e-01 -1.4898e-01 -1.6477e-03 7.3669e-02 6.1804e-03 7.1387e+33
1.9529e-01 6.0938e-01 -1.4898e-01 -1.6476e-03 7.3668e-02 6.1802e-03 7.1380e+33
1.9529e-01 6.2500e-01 -1.4897e-01 -1.6475e-03 7.3667e-02 6.1800e-03 7.1373e+33
1.9529e-01 6.4062e-01 -1.4897e-01 -1.6474e-03 7.3666e-02 6.1798e-03 7.1365e+33
1.9529e-01 6.5625e-01 -1.4897e-01 -1.6473e-03 7.3665e-02 6.1796e-03 7.1358e+33
1.9529e-01 6.7188e-01 -1.4897e-01 -1.6472e-03 7.3663e-02 6.1794e-03 7.1350e+33
1.9529e-01 6.8750e-01 -1.4896e-01 -1.6471e-03 7.3662e-02 6.1792e-03 7.1343e+33
1.9529e-01 7.0312e-01 -1.4896e-01 -1.6470e-03 7.3661e-02 6.1790e-03 7.1336e+33
1.9529e-01 7.1875e-01 -1.4896e-01 -1.6469e-03 7.3660e-02 6.1788e-03 7.1329e+33
1.9529e-01 7.3438e-01 -1.4896e-01 -1.6468e-03 7.3660e-02 6.1786e-03 7.1322e+33
1.9529e-01 7.5000e-01 -1.4896e-01 -1.6468e-03 7.3659e-02 6.1784e-03 7.1315e+33
1.9529e-01 7.6562e-01 -1.4895e-01 -1.6467e-03 7.3657e-02 6.1782e-03 7.1307e+33
1.9529e-01 7.8125e-01 -1.4895e-01 -1.6467e-03 7.3656e-02 6.1780e-03 7.1299e+33
1.9529e-01 7.9688e-01 -1.4895e-01 -1.6466e-03 7.3654e-02 6.1778e-03 7.1290e+33
1.9529e-01 8.1250e-01 -1.4894e-01 -1.6465e-03 7.3652e-02 6.1775e-03 7.1280e+33
1.9529e-01 8.2812e-01 -1.4894e-01 -1.6463e-03 7.3650e-02 6.1773e-03 7.1270e+33
1.9529e-01 8.4375e-01 -1.4894e-01 -1.6462e-03 7.3648e-02 6.1770e-03 7.1259e+33
1.9529e-01 8.5938e-01 -1.4893e-01 -1.6459e-03 7.3647e-02 6.1767e-03 7.1248e+33
1.9529e-01 8.7500e-01 -1.4893e-01 -1.6457e-03 7.3645e-02 6.1764e-03 7.1238e+33
1.9529e-01 8.9062e-01 -1.4893e-01 -1.6455e-03 7.3644e-02 6.1761e-03 7.1229e+33
1.9529e-01 9.0625e-01 -1.4892e-01 -1.6453e-03 7.3643e-02 6.1759e-03 7.1221e+33
1.9529e-01 9.2188e-01 -1.4892e-01 -1.6452e-03 7.3642e-02 6.1757e-03 7.1212e+33
1.9529e-01 9.3750e-01 -1.4892e-01 -1.6451e-03 7.3640e-02 6.1755e-03 7.1201e+33
1.9529e-01 9.5312e-01 -1.4891e-01 -1.6450e-03 7.3636e-02 6.1754e-03 7.1186e+33
1.9529e-01 9.6875e-01 -1.4890e-01 -1.6442e-03 7.3631e-02 6.1750e-03 7.1166e+33
1.9529e-01 9.8438e-01 -1.4890e-01 -1.6418e-03 7.3629e-02 6.1739e-03 7.1145e+33
1.9529e-01 1.0000e+00 -1.4890e-01 -1.6360e-03 7.3634e-02 6.1711e-03 7.1143e+33
2.0310e-01 0.0000e+00 -1.4746e-01 -1.6045e-03 7.2930e-02 6.0649e-03 6.8294e+33
2.0310e-01 1.5625e-02 -1.4746e-01 -1.6044e-03 7.2930e-02 6.0649e-03 6.8294e+33
2.0310e-01 3.1250e-02 -1.4746e-01 -1.6044e-03 7.2930e-02 6.0649e-03 6.8293e+33
2.0310e-01 4.6875e-02 -1.4746e-01 -1.6044e-03 7.2930e-02 6.0649e-03 6.8293e+33
2.0310e-01 6.2500e-02 -1.4746e-01 -1.6044e-03 7.2930e-02 6.0649e-03 6.8292e+33
2.0310e-01 7.8125e-02 -1.4746e-01 -1.6044e-03 7.2930e-02 6.0649e-03 6.8291e+33
2.0310e-01 9.3750e-02 -1.4746e-01 -1.6044e-03 7.2930e-02 6.0648e-03 6.8289e+33
2.0310e-01 1.0938e-01 -1.4746e-01 -1.6044e-03 7.2929e-02 6.0648e-03 6.8288e+33
2.0310e-01 1.2500e-01 -1.4746e-01 -1.6043e-03 7.2929e-02 6.0647e-03 6.8286e+33
2.0310e-01 1.4062e-01 -1.4745e-01 -1.6043e-03 7.2929e-02 6.0647e-03 6.8285e+33
2.0310e-01 1.5625e-01 -1.4745e-01 -1.6043e-03 7.2929e-02 6.0647e-03 6.8283e+33
2.0310e-01 1.7188e-01 -1.4745e-01 -1.6043e-03 7.2928e-02 6.0646e-03 6.8281e+33
2.0310e-01 1.8750e-01 -1.4745e-01 -1.6043e-03 7.2928e-02 6.0645e-03 6.8280e+33
2.0310e-01 2.0312e-01 -1.4745e-01 -1.6042e-03 7.2928e-02 6.0645e-03 6.8278e+33
2.0310e-01 2.1875e-01 -1.4745e-01 -1.6042e-03 7.2928e-02 6.0644e-03 6.8276e+33
2.0310e-01 2.3438e-01 -1.4745e-01 -1.6042e-03 7.2927e-02 6.0644e-03 6.8273e+33
2.0310e-01 2.5000e-01 -1.4745e-01 -1.6042e-03 7.2927e-02 6.0643e-03 6.8271e+33
2.0310e-01 2.6562e-01 -1.4745e-01 -1.6042e-03 7.2926e-02 6.0642e-03 6.8268e+33
2.0310e-01 2.8125e-01 -1.4745e-01 -1.6042e-03 7.2926e-02 6.0641e-03 6.8265e+33
2.0310e-01 2.9688e-01 -1.4745e-01 -1.6041e-03 7.2925e-02 6.0640e-03 6.8262e+33
2.0310e-01 3.1250e-01 -1.4745e-01 -1.6041e-03 7.2925e-02 6.0639e-03 6.8259e+33
2.0310e-01 3.2812e-01 -1.4745e-01 -1.6041e-03 7.2924e-02 6.0638e-03 6.8255e+33
2.0310e-01 3.4375e-01 -1.4744e-01 -1.6040e-03 7.2923e-02 6.0637e-03 6.8251e+33
2.0310e-01 3.5938e-01 -1.4744e-01 -1.6040e-03 7.2923e-02 6.0636e-03 6.8246e+33
2.0310e-01 3.7500e-01 -1.4744e-01 -1.6039e-03 7.2922e-02 6.0635e-03 6.8242e+33
2.0310e-01 3.9062e-01 -1.4744e-01 -1.6039e-03 7.2921e-02 6.0634e-03 6.8237e+33
2.0310e-01 4.0625e-01 -1.4744e-01 -1.6038e-03 7.2920e-02 6.0632e-03 6.8232e+33
2.0310e-01 4.2188e-01 -1.4744e-01 -1.6037e-03 7.2920e-02 6.0631e-03 6.8228e+33
2.0310e-01 4.3750e-01 -1.4743e-01 -1.6037e-03 7.2919e-02 6.0629e-03 6.8223e+33
2.0310e-01 4.5312e-01 -1.4743e-01 -1.6036e-03 7.2918e-02 6.0628e-03 6.8218e+33
2.0310e-01 4.6875e-01 -1.4743e-01 -1.6036e-03 7.2917e-02 6.0627e-03 6.8213e+33
2.0310e-01 4.8438e-01 -1.4743e-01 -1.6035e-03 7.2917e-02 6.0625e-03 6.8208e+33
2.0310e-01 5.0000e-01 -1.4743e-01 -1.6035e-03 7.2916e-02 6.0623e-03 6.8203e+33
2.0310e-01 5.1562e-01 -1.4743e-01 -1.6034e-03 7.2915e-02 6.0622e-03 6.8197e+33
2.0310e-01 5.3125e-01 -1.4742e-01 -1.6034e-03 7.2914e-02 6.0620e-03 6.8192e+33
2.0310e-01 5.4688e-01 -1.4742e-01 -1.6034e-03 7.2913e-02 6.0619e-03 6.8186e+33
2.0310e-01 5.6250e-01 -1.4742e-01 -1.6033e-03 7.2912e-02 6.0617e-03 6.8180e+33
2.0310e-01 5.7812e-01 -1.4742e-01 -1.6032e-03 7.2911e-02 6.0615e-03 6.8173e+33
2.0310e-01 5.9375e-01 -1.4742e-01 -1.6032e-03 7.2910e-02 6.0613e-03 6.8166e+33
2.0310e-01 6.0938e-01 -1.4741e-01 -1.6031e-03 7.2909e-02 6.0611e-03 6.8159e+33
2.0310e-01 6.2500e-01 -1.4741e-01 -1.6030e-03 7.2907e-02 6.0609e-03 6.8151e+33
2.0310e-01 6.4062e-01 -1.4741e-01 -1.6029e-03 7.2906e-02 6.0607e-03 6.8143e+33
2.0310e-01 6.5625e-01 -1.4740e-01 -1.6028e-03 7.2905e-02 6.0605e-03 6.8135e+33
2.0310e-01 6.7188e-01 -1.4740e-01 -1.6027e-03 7.2903e-02 6.0603e-03 6.8127e+33
2.0310e-01 6.8750e-01 -1.4740e-01 -1.6026e-03 7.2902e-02 6.0600e-03 6.8119e+33
2.0310e-01 7.0312e-01 -1.4740e-01 -1.6025e-03 7.2901e-02 6.0598e-03 6.8112e+33
2.0310e-01 7.1875e-01 -1.4739e-01 -1.6024e-03 7.2900e-02 6.0596e-03 6.8104e+33
2.0310e-01 7.3438e-01 -1.4739e-01 -1.6023e-03 7.2899e-02 6.0594e-03 6.8096e+33
2.0310e-01 7.5000e-01 -1.4739e-01 -1.6022e-03 7.2898e-02 6.0591e-03 6.8089e+33
