   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi
1.50000e+15 1.78490e+00 2.09239e+00 1.03652e+01 1.99992e-01 1.44062e+00 4.02878e-03 3.79684e-01 1.66849e+00 4.45868e+00 6.49985e+00 4.30561e-01 5.74834e-01 2.92508e-01 6.25256e-01 2.04279e-01 9.86551e-01
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure
1.7186e-01 8.5938e-01 -1.3068e+00 -1.5144e-01 5.7775e-01 1.2066e-01 3.5428e+35
1.7186e-01 8.7500e-01 -1.3067e+00 -1.5142e-01 5.7773e-01 1.2066e-01 3.5421e+35
1.7186e-01 8.9062e-01 -1.3067e+00 -1.5141e-01 5.7771e-01 1.2066e-01 3.5414e+35
1.7186e-01 9.0625e-01 -1.3066e+00 -1.5140e-01 5.7770e-01 1.2066e-01 3.5407e+35
1.7186e-01 9.2188e-01 -1.3065e+00 -1.5139e-01 5.7767e-01 1.2066e-01 3.5399e+35
1.7186e-01 9.3750e-01 -1.3064e+00 -1.5138e-01 5.7762e-01 1.2065e-01 3.5390e+35
1.7186e-01 9.5312e-01 -1.3063e+00 -1.5136e-01 5.7752e-01 1.2065e-01 3.5378e+35
1.7186e-01 9.6875e-01 -1.3061e+00 -1.5133e-01 5.7739e-01 1.2065e-01 3.5362e+35
1.7186e-01 9.8438e-01 -1.3059e+00 -1.5123e-01 5.7729e-01 1.2064e-01 3.5335e+35
1.7186e-01 1.0000e+00 -1.3056e+00 -1.5101e-01 5.7729e-01 1.2062e-01 3.5291e+35
1.7967e-01 0.0000e+00 -1.3024e+00 -1.5003e-01 5.7624e-01 1.2026e-01 3.4970e+35
1.7967e-01 1.5625e-02 -1.3024e+00 -1.5003e-01 5.7624e-01 1.2026e-01 3.4970e+35
1.7967e-01 3.1250e-02 -1.3024e+00 -1.5002e-01 5.7624e-01 1.2026e-01 3.4970e+35
1.7967e-01 4.6875e-02 -1.3024e+00 -1.5002e-01 5.7624e-01 1.2026e-01 3.4969e+35
1.7967e-01 6.2500e-02 -1.3024e+00 -1.5002e-01 5.7624e-01 1.2026e-01 3.4969e+35
1.7967e-01 7.8125e-02 -1.3024e+00 -1.5002e-01 5.7624e-01 1.2026e-01 3.4969e+35
1.7967e-01 9.3750e-02 -1.3024e+00 -1.5002e-01 5.7624e-01 1.2026e-01 3.4968e+35
1.7967e-01 1.0938e-01 -1.3024e+00 -1.5002e-01 5.7623e-01 1.2026e-01 3.4968e+35
1.7967e-01 1.2500e-01 -1.3024e+00 -1.5002e-01 5.7623e-01 1.2026e-01 3.4967e+35
1.7967e-01 1.4062e-01 -1.3023e+00 -1.5002e-01 5.7623e-01 1.2026e-01 3.4966e+35
1.7967e-01 1.5625e-01 -1.3023e+00 -1.5002e-01 5.7623e-01 1.2026e-01 3.4966e+35
1.7967e-01 1.7188e-01 -1.3023e+00 -1.5001e-01 5.7623e-01 1.2026e-01 3.4965e+35
1.7967e-01 1.8750e-01 -1.3023e+00 -1.5001e-01 5.7623e-01 1.2026e-01 3.4964e+35
1.7967e-01 2.0312e-01 -1.3023e+00 -1.5001e-01 5.7623e-01 1.2026e-01 3.4963e+35
1.7967e-01 2.1875e-01 -1.3023e+00 -1.5001e-01 5.7622e-01 1.2025e-01 3.4962e+35
1.7967e-01 2.3438e-01 -1.3023e+00 -1.5001e-01 5.7622e-01 1.2025e-01 3.4962e+35
1.7967e-01 2.5000e-01 -1.3023e+00 -1.5001e-01 5.7622e-01 1.2025e-01 3.4960e+35
1.7967e-01 2.6562e-01 -1.3023e+00 -1.5001e-01 5.7621e-01 1.2025e-01 3.4959e+35
1.7967e-01 2.8125e-01 -1.3023e+00 -1.5000e-01 5.7621e-01 1.2025e-01 3.4958e+35
1.7967e-01 2.9688e-01 -1.3023e+00 -1.5000e-01 5.7620e-01 1.2025e-01 3.4957e+35
1.7967e-01 3.1250e-01 -1.3023e+00 -1.5000e-01 5.7620e-01 1.2025e-01 3.4955e+35
1.7967e-01 3.2812e-01 -1.3022e+00 -1.5000e-01 5.7619e-01 1.2025e-01 3.4954e+35
1.7967e-01 3.4375e-01 -1.3022e+00 -1.4999e-01 5.7619e-01 1.2025e-01 3.4952e+35
1.7967e-01 3.5938e-01 -1.3022e+00 -1.4999e-01 5.7618e-01 1.2025e-01 3.4950e+35
1.7967e-01 3.7500e-01 -1.3022e+00 -1.4998e-01 5.7617e-01 1.2025e-01 3.4949e+35
1.7967e-01 3.9062e-01 -1.3022e+00 -1.4998e-01 5.7617e-01 1.2025e-01 3.4947e+35
1.7967e-01 4.0625e-01 -1.3022e+00 -1.4998e-01 5.7616e-01 1.2025e-01 3.4945e+35
1.7967e-01 4.2188e-01 -1.3021e+00 -1.4997e-01 5.7616e-01 1.2024e-01 3.4942e+35
1.7967e-01 4.3750e-01 -1.3021e+00 -1.4997e-01 5.7616e-01 1.2024e-01 3.4940e+35
1.7967e-01 4.5312e-01 -1.3021e+00 -1.4996e-01 5.7615e-01 1.2024e-01 3.4938e+35
1.7967e-01 4.6875e-01 -1.3021e+00 -1.4996e-01 5.7615e-01 1.2024e-01 3.4936e+35
1.7967e-01 4.8438e-01 -1.3021e+00 -1.4996e-01 5.7614e-01 1.2024e-01 3.4934e+35
1.7967e-01 5.0000e-01 -1.3020e+00 -1.4995e-01 5.7614e-01 1.2024e-01 3.4931e+35
1.7967e-01 5.1562e-01 -1.3020e+00 -1.4995e-01 5.7613e-01 1.2024e-01 3.4929e+35
1.7967e-01 5.3125e-01 -1.3020e+00 -1.4994e-01 5.7613e-01 1.2024e-01 3.4927e+35
1.7967e-01 5.4688e-01 -1.3020e+00 -1.4994e-01 5.7612e-01 1.2023e-01 3.4924e+35
1.7967e-01 5.6250e-01 -1.3020e+00 -1.4993e-01 5.7611e-01 1.2023e-01 3.4921e+35
1.7967e-01 5.7812e-01 -1.3019e+00 -1.4993e-01 5.7609e-01 1.2023e-01 3.4918e+35
1.7967e-01 5.9375e-01 -1.3019e+00 -1.4992e-01 5.7608e-01 1.2023e-01 3.4915e+35
1.7967e-01 6.0938e-01 -1.3019e+00 -1.4992e-01 5.7606e-01 1.2023e-01 3.4912e+35
1.7967e-01 6.2500e-01 -1.3018e+00 -1.4991e-01 5.7605e-01 1.2023e-01 3.4909e+35
1.7967e-01 6.4062e-01 -1.3018e+00 -1.4990e-01 5.7604e-01 1.2023e-01 3.4905e+35
1.7967e-01 6.5625e-01 -1.3018e+00 -1.4990e-01 5.7603e-01 1.2022e-01 3.4901e+35
1.7967e-01 6.7188e-01 -1.3017e+00 -1.4989e-01 5.7602e-01 1.2022e-01 3.4897e+35
1.7967e-01 6.8750e-01 -1.3017e+00 -1.4988e-01 5.7601e-01 1.2022e-01 3.4893e+35
1.7967e-01 7.0312e-01 -1.3017e+00 -1.4987e-01 5.7600e-01 1.2022e-01 3.4889e+35
1.7967e-01 7.1875e-01 -1.3016e+00 -1.4987e-01 5.7599e-01 1.2022e-01 3.4885e+35
1.7967e-01 7.3438e-01 -1.3016e+00 -1.4986e-01 5.7599e-01 1.2022e-01 3.4881e+35
1.7967e-01 7.5000e-01 -1.3016e+00 -1.4985e-01 5.7598e-01 1.2021e-01 3.4877e+35
1.7967e-01 7.6562e-01 -1.3015e+00 -1.4985e-01 5.7596e-01 1.2021e-01 3.4873e+35
1.7967e-01 7.8125e-01 -1.3015e+00 -1.4984e-01 5.7594e-01 1.2021e-01 3.4868e+35
1.7967e-01 7.9688e-01 -1.3014e+00 -1.4983e-01 5.7592e-01 1.2021e-01 3.4863e+35
1.7967e-01 8.1250e-01 -1.3014e+00 -1.4982e-01 5.7589e-01 1.2021e-01 3.4858e+35
1.7967e-01 8.2812e-01 -1.3013e+00 -1.4981e-01 5.7586e-01 1.2020e-01 3.4852e+35
1.7967e-01 8.4375e-01 -1.3013e+00 -1.4980e-01 5.7582e-01 1.2020e-01 3.4845e+35
1.7967e-01 8.5938e-01 -1.3012e+00 -1.4979e-01 5.7580e-01 1.2020e-01 3.4838e+35
1.7967e-01 8.7500e-01 -1.3011e+00 -1.4977e-01 5.7578e-01 1.2020e-01 3.4831e+35
1.7967e-01 8.9062e-01 -1.3010e+00 -1.4976e-01 5.7576e-01 1.2019e-01 3.4824e+35
1.7967e-01 9.0625e-01 -1.3010e+00 -1.4974e-01 5.7575e-01 1.2019e-01 3.4816e+35
1.7967e-01 9.2188e-01 -1.3009e+00 -1.4973e-01 5.7572e-01 1.2019e-01 3.4808e+35
1.7967e-01 9.3750e-01 -1.3008e+00 -1.4972e-01 5.7567e-01 1.2019e-01 3.4798e+35
1.7967e-01 9.5312e-01 -1.3007e+00 -1.4971e-01 5.7556e-01 1.2019e-01 3.4786e+35
1.7967e-01 9.6875e-01 -1.3005e+00 -1.4967e-01 5.7540e-01 1.2018e-01 3.4768e+35
1.7967e-01 9.8438e-01 -1.3002e+00 -1.4956e-01 5.7528e-01 1.2018e-01 3.4738e+35
1.7967e-01 1.0000e+00 -1.2999e+00 -1.4930e-01 5.7529e-01 1.2015e-01 3.4688e+35
1.8748e-01 0.0000e+00 -1.2962e+00 -1.4818e-01 5.7405e-01 1.1970e-01 3.4321e+35
1.8748e-01 1.5625e-02 -1.2962e+00 -1.4818e-01 5.7405e-01 1.1970e-01 3.4320e+35
1.8748e-01 3.1250e-02 -1.2962e+00 -1.4817e-01 5.7405e-01 1.1970e-01 3.4320e+35
1.8748e-01 4.6875e-02 -1.2962e+00 -1.4817e-01 5.7405e-01 1.1970e-01 3.4320e+35
1.8748e-01 6.2500e-02 -1.2962e+00 -1.4817e-01 5.7405e-01 1.1970e-01 3.4320e+35
1.8748e-01 7.8125e-02 -1.2962e+00 -1.4817e-01 5.7405e-01 1.1970e-01 3.4319e+35
1.8748e-01 9.3750e-02 -1.2962e+00 -1.4817e-01 5.7405e-01 1.1970e-01 3.4319e+35
1.8748e-01 1.0938e-01 -1.2962e+00 -1.4817e-01 5.7405e-01 1.1970e-01 3.4318e+35
1.8748e-01 1.2500e-01 -1.2961e+00 -1.4817e-01 5.7405e-01 1.1970e-01 3.4318e+35
1.8748e-01 1.4062e-01 -1.2961e+00 -1.4817e-01 5.7405e-01 1.1970e-01 3.4317e+35
1.8748e-01 1.5625e-01 -1.2961e+00 -1.4816e-01 5.7405e-01 1.1970e-01 3.4316e+35
1.8748e-01 1.7188e-01 -1.2961e+00 -1.4816e-01 5.7404e-01 1.1970e-01 3.4315e+35
1.8748e-01 1.8750e-01 -1.2961e+00 -1.4816e-01 5.7404e-01 1.1970e-01 3.4314e+35
1.8748e-01 2.0312e-01 -1.2961e+00 -1.4816e-01 5.7404e-01 1.1970e-01 3.4314e+35
1.8748e-01 2.1875e-01 -1.2961e+00 -1.4816e-01 5.7404e-01 1.1970e-01 3.4313e+35
1.8748e-01 2.3438e-01 -1.2961e+00 -1.4816e-01 5.7404e-01 1.1970e-01 3.4312e+35
1.8748e-01 2.5000e-01 -1.2961e+00 -1.4816e-01 5.7403e-01 1.1970e-01 3.4311e+35
1.8748e-01 2.6562e-01 -1.2961e+00 -1.4815e-01 5.7403e-01 1.1970e-01 3.4309e+35
1.8748e-01 2.8125e-01 -1.2961e+00 -1.4815e-01 5.7402e-01 1.1969e-01 3.4308e+35
1.8748e-01 2.9688e-01 -1.2960e+00 -1.4815e-01 5.7402e-01 1.1969e-01 3.4307e+35
1.8748e-01 3.1250e-01 -1.2960e+00 -1.4815e-01 5.7401e-01 1.1969e-01 3.4305e+35
1.8748e-01 3.2812e-01 -1.2960e+00 -1.4814e-01 5.7401e-01 1.1969e-01 3.4303e+35
1.8748e-01 3.4375e-01 -1.2960e+00 -1.4814e-01 5.7400e-01 1.1969e-01 3.4302e+35
1.8748e-01 3.5938e-01 -1.2960e+00 -1.4814e-01 5.7399e-01 1.1969e-01 3.4300e+35
1.8748e-01 3.7500e-01 -1.2960e+00 -1.4813e-01 5.7399e-01 1.1969e-01 3.4298e+35
1.8748e-01 3.9062e-01 -1.2960e+00 -1.4813e-01 5.7398e-01 1.1969e-01 3.4296e+35
1.8748e-01 4.0625e-01 -1.2959e+00 -1.4812e-01 5.7398e-01 1.1969e-01 3.4294e+35
1.8748e-01 4.2188e-01 -1.2959e+00 -1.4812e-01 5.7397e-01 1.1969e-01 3.4291e+35
1.8748e-01 4.3750e-01 -1.2959e+00 -1.4811e-01 5.7397e-01 1.1969e-01 3.4289e+35
1.8748e-01 4.5312e-01 -1.2959e+00 -1.4811e-01 5.7396e-01 1.1968e-01 3.4287e+35
1.8748e-01 4.6875e-01 -1.2959e+00 -1.4811e-01 5.7396e-01 1.1968e-01 3.4284e+35
1.8748e-01 4.8438e-01 -1.2958e+00 -1.4810e-01 5.7395e-01 1.1968e-01 3.4282e+35
1.8748e-01 5.0000e-01 -1.2958e+00 -1.4810e-01 5.7395e-01 1.1968e-01 3.4280e+35
1.8748e-01 5.1562e-01 -1.2958e+00 -1.4809e-01 5.7394e-01 1.1968e-01 3.4277e+35
1.8748e-01 5.3125e-01 -1.2958e+00 -1.4809e-01 5.7393e-01 1.1968e-01 3.4274e+35
1.8748e-01 5.4688e-01 -1.2957e+00 -1.4808e-01 5.7392e-01 1.1968e-01 3.4272e+35
1.8748e-01 5.6250e-01 -1.2957e+00 -1.4808e-01 5.7391e-01 1.1967e-01 3.4269e+35
1.8748e-01 5.7812e-01 -1.2957e+00 -1.4807e-01 5.7390e-01 1.1967e-01 3.4266e+35
1.8748e-01 5.9375e-01 -1.2957e+00 -1.4807e-01 5.7388e-01 1.1967e-01 3.4262e+35
1.8748e-01 6.0938e-01 -1.2956e+00 -1.4806e-01 5.7387e-01 1.1967e-01 3.4259e+35
1.8748e-01 6.2500e-01 -1.2956e+00 -1.4805e-01 5.7386e-01 1.1967e-01 3.4255e+35
1.8748e-01 6.4062e-01 -1.2956e+00 -1.4805e-01 5.7384e-01 1.1967e-01 3.4251e+35
1.8748e-01 6.5625e-01 -1.2955e+00 -1.4804e-01 5.7383e-01 1.1966e-01 3.4247e+35
1.8748e-01 6.7188e-01 -1.2955e+00 -1.4803e-01 5.7382e-01 1.1966e-01 3.4243e+35
1.8748e-01 6.8750e-01 -1.2954e+00 -1.4802e-01 5.7381e-01 1.1966e-01 3.4239e+35
1.8748e-01 7.0312e-01 -1.2954e+00 -1.4801e-01 5.7380e-01 1.1966e-01 3.4235e+35
1.8748e-01 7.1875e-01 -1.2954e+00 -1.4801e-01 5.7379e-01 1.1966e-01 3.4231e+35
1.8748e-01 7.3438e-01 -1.2953e+00 -1.4800e-01 5.7378e-01 1.1965e-01 3.4226e+35
1.8748e-01 7.5000e-01 -1.2953e+00 -1.4799e-01 5.7377e-01 1.1965e-01 3.4222e+35
1.8748e-01 7.6562e-01 -1.2952e+00 -1.4798e-01 5.7376e-01 1.1965e-01 3.4217e+35
1.8748e-01 7.8125e-01 -1.2952e+00 -1.4798e-01 5.7374e-01 1.1965e-01 3.4212e+35
1.8748e-01 7.9688e-01 -1.2951e+00 -1.4797e-01 5.7371e-01 1.1965e-01 3.4207e+35
1.8748e-01 8.1250e-01 -1.2951e+00 -1.4796e-01 5.7368e-01 1.1964e-01 3.4201e+35
1.8748e-01 8.2812e-01 -1.2950e+00 -1.4795e-01 5.7365e-01 1.1964e-01 3.4195e+35
1.8748e-01 8.4375e-01 -1.2950e+00 -1.4793e-01 5.7362e-01 1.1964e-01 3.4188e+35
1.8748e-01 8.5938e-01 -1.2949e+00 -1.4792e-01 5.7359e-01 1.1964e-01 3.4181e+35
1.8748e-01 8.7500e-01 -1.2948e+00 -1.4790e-01 5.7356e-01 1.1963e-01 3.4173e+35
1.8748e-01 8.9062e-01 -1.2948e+00 -1.4789e-01 5.7355e-01 1.1963e-01 3.4165e+35
1.8748e-01 9.0625e-01 -1.2947e+00 -1.4787e-01 5.7353e-01 1.1963e-01 3.4157e+35
1.8748e-01 9.2188e-01 -1.2946e+00 -1.4786e-01 5.7350e-01 1.1963e-01 3.4148e+35
1.8748e-01 9.3750e-01 -1.2945e+00 -1.4785e-01 5.7344e-01 1.1962e-01 3.4138e+35
1.8748e-01 9.5312e-01 -1.2943e+00 -1.4783e-01 5.7333e-01 1.1962e-01 3.4125e+35
1.8748e-01 9.6875e-01 -1.2942e+00 -1.4779e-01 5.7317e-01 1.1962e-01 3.4106e+35
1.8748e-01 9.8438e-01 -1.2939e+00 -1.4768e-01 5.7305e-01 1.1961e-01 3.4075e+35
1.8748e-01 1.0000e+00 -1.2935e+00 -1.4742e-01 5.7306e-01 1.1959e-01 3.4025e+35
1.9529e-01 0.0000e+00 -1.2899e+00 -1.4634e-01 5.7186e-01 1.1917e-01 3.3674e+35
1.9529e-01 1.5625e-02 -1.2899e+00 -1.4634e-01 5.7186e-01 1.1917e-01 3.3674e+35
1.9529e-01 3.1250e-02 -1.2899e+00 -1.4634e-01 5.7185e-01 1.1917e-01 3.3674e+35
1.9529e-01 4.6875e-02 -1.2899e+00 -1.4634e-01 5.7185e-01 1.1917e-01 3.3673e+35
1.9529e-01 6.2500e-02 -1.2899e+00 -1.4634e-01 5.7185e-01 1.1917e-01 3.3673e+35
1.9529e-01 7.8125e-02 -1.2899e+00 -1.4634e-01 5.7185e-01 1.1917e-01 3.3673e+35
1.9529e-01 9.3750e-02 -1.2899e+00 -1.4634e-01 5.7185e-01 1.1917e-01 3.3672e+35
1.9529e-01 1.0938e-01 -1.2899e+00 -1.4634e-01 5.7185e-01 1.1917e-01 3.3671e+35
1.9529e-01 1.2500e-01 -1.2899e+00 -1.4633e-01 5.7185e-01 1.1917e-01 3.3671e+35
1.9529e-01 1.4062e-01 -1.2899e+00 -1.4633e-01 5.7185e-01 1.1917e-01 3.3670e+35
1.9529e-01 1.5625e-01 -1.2899e+00 -1.4633e-01 5.7185e-01 1.1917e-01 3.3669e+35
1.9529e-01 1.7188e-01 -1.2899e+00 -1.4633e-01 5.7184e-01 1.1917e-01 3.3668e+35
1.9529e-01 1.8750e-01 -1.2899e+00 -1.4633e-01 5.7184e-01 1.1917e-01 3.3667e+35
1.9529e-01 2.0312e-01 -1.2898e+00 -1.4633e-01 5.7184e-01 1.1917e-01 3.3667e+35
1.9529e-01 2.1875e-01 -1.2898e+00 -1.4632e-01 5.7184e-01 1.1917e-01 3.3666e+35
1.9529e-01 2.3438e-01 -1.2898e+00 -1.4632e-01 5.7184e-01 1.1917e-01 3.3664e+35
1.9529e-01 2.5000e-01 -1.2898e+00 -1.4632e-01 5.7183e-01 1.1917e-01 3.3663e+35
1.9529e-01 2.6562e-01 -1.2898e+00 -1.4632e-01 5.7183e-01 1.1916e-01 3.3662e+35
1.9529e-01 2.8125e-01 -1.2898e+00 -1.4632e-01 5.7182e-01 1.1916e-01 3.3661e+35
1.9529e-01 2.9688e-01 -1.2898e+00 -1.4631e-01 5.7182e-01 1.1916e-01 3.3659e+35
1.9529e-01 3.1250e-01 -1.2898e+00 -1.4631e-01 5.7181e-01 1.1916e-01 3.3658e+35
1.9529e-01 3.2812e-01 -1.2897e+00 -1.4631e-01 5.7180e-01 1.1916e-01 3.3656e+35
1.9529e-01 3.4375e-01 -1.2897e+00 -1.4630e-01 5.7180e-01 1.1916e-01 3.3654e+35
1.9529e-01 3.5938e-01 -1.2897e+00 -1.4630e-01 5.7179e-01 1.1916e-01 3.3652e+35
1.9529e-01 3.7500e-01 -1.2897e+00 -1.4630e-01 5.7178e-01 1.1916e-01 3.3650e+35
1.9529e-01 3.9062e-01 -1.2897e+00 -1.4629e-01 5.7178e-01 1.1916e-01 3.3648e+35
1.9529e-01 4.0625e-01 -1.2897e+00 -1.4629e-01 5.7177e-01 1.1916e-01 3.3645e+35
1.9529e-01 4.2188e-01 -1.2896e+00 -1.4628e-01 5.7177e-01 1.1915e-01 3.3643e+35
1.9529e-01 4.3750e-01 -1.2896e+00 -1.4628e-01 5.7176e-01 1.1915e-01 3.3640e+35
1.9529e-01 4.5312e-01 -1.2896e+00 -1.4627e-01 5.7176e-01 1.1915e-01 3.3638e+35
1.9529e-01 4.6875e-01 -1.2896e+00 -1.4627e-01 5.7175e-01 1.1915e-01 3.3635e+35
1.9529e-01 4.8438e-01 -1.2895e+00 -1.4626e-01 5.7175e-01 1.1915e-01 3.3633e+35
1.9529e-01 5.0000e-01 -1.2895e+00 -1.4626e-01 5.7174e-01 1.1915e-01 3.3630e+35
1.9529e-01 5.1562e-01 -1.2895e+00 -1.4625e-01 5.7174e-01 1.1915e-01 3.3628e+35
1.9529e-01 5.3125e-01 -1.2895e+00 -1.4625e-01 5.7173e-01 1.1914e-01 3.3625e+35
1.9529e-01 5.4688e-01 -1.2894e+00 -1.4624e-01 5.7172e-01 1.1914e-01 3.3622e+35
1.9529e-01 5.6250e-01 -1.2894e+00 -1.4624e-01 5.7170e-01 1.1914e-01 3.3619e+35
1.9529e-01 5.7812e-01 -1.2894e+00 -1.4623e-01 5.7169e-01 1.1914e-01 3.3615e+35
1.9529e-01 5.9375e-01 -1.2894e+00 -1.4623e-01 5.7168e-01 1.1914e-01 3.3612e+35
1.9529e-01 6.0938e-01 -1.2893e+00 -1.4622e-01 5.7166e-01 1.1914e-01 3.3608e+35
1.9529e-01 6.2500e-01 -1.2893e+00 -1.4621e-01 5.7164e-01 1.1913e-01 3.3604e+35
1.9529e-01 6.4062e-01 -1.2893e+00 -1.4620e-01 5.7163e-01 1.1913e-01 3.3600e+35
1.9529e-01 6.5625e-01 -1.2892e+00 -1.4620e-01 5.7161e-01 1.1913e-01 3.3596e+35
1.9529e-01 6.7188e-01 -1.2892e+00 -1.4619e-01 5.7160e-01 1.1913e-01 3.3592e+35
1.9529e-01 6.8750e-01 -1.2891e+00 -1.4618e-01 5.7159e-01 1.1913e-01 3.3587e+35
1.9529e-01 7.0312e-01 -1.2891e+00 -1.4617e-01 5.7159e-01 1.1912e-01 3.3583e+35
1.9529e-01 7.1875e-01 -1.2891e+00 -1.4616e-01 5.7158e-01 1.1912e-01 3.3578e+35
1.9529e-01 7.3438e-01 -1.2890e+00 -1.4615e-01 5.7157e-01 1.1912e-01 3.3574e+35
1.9529e-01 7.5000e-01 -1.2890e+00 -1.4614e-01 5.7156e-01 1.1912e-01 3.3569e+35
1.9529e-01 7.6562e-01 -1.2889e+00 -1.4614e-01 5.7154e-01 1.1912e-01 3.3564e+35
1.9529e-01 7.8125e-01 -1.2889e+00 -1.4613e-01 5.7152e-01 1.1911e-01 3.3559e+35
1.9529e-01 7.9688e-01 -1.2888e+00 -1.4612e-01 5.7149e-01 1.1911e-01 3.3553e+35
1.9529e-01 8.1250e-01 -1.2888e+00 -1.4611e-01 5.7146e-01 1.1911e-01 3.3547e+35
1.9529e-01 8.2812e-01 -1.2887e+00 -1.4610e-01 5.7142e-01 1.1911e-01 3.3541e+35
1.9529e-01 8.4375e-01 -1.2886e+00 -1.4608e-01 5.7139e-01 1.1910e-01 3.3533e+35
1.9529e-01 8.5938e-01 -1.2886e+00 -1.4607e-01 5.7136e-01 1.1910e-01 3.3525e+35
1.9529e-01 8.7500e-01 -1.2885e+00 -1.4605e-01 5.7133e-01 1.1910e-01 3.3517e+35
1.9529e-01 8.9062e-01 -1.2884e+00 -1.4603e-01 5.7132e-01 1.1909e-01 3.3509e+35
1.9529e-01 9.0625e-01 -1.2883e+00 -1.4602e-01 5.7130e-01 1.1909e-01 3.3500e+35
1.9529e-01 9.2188e-01 -1.2882e+00 -1.4600e-01 5.7127e-01 1.1909e-01 3.3491e+35
1.9529e-01 9.3750e-01 -1.2881e+00 -1.4599e-01 5.7121e-01 1.1909e-01 3.3481e+35
1.9529e-01 9.5312e-01 -1.2880e+00 -1.4598e-01 5.7109e-01 1.1908e-01 3.3467e+35
1.9529e-01 9.6875e-01 -1.2878e+00 -1.4593e-01 5.7091e-01 1.1908e-01 3.3446e+35
1.9529e-01 9.8438e-01 -1.2875e+00 -1.4580e-01 5.7077e-01 1.1907e-01 3.3412e+35
1.9529e-01 1.0000e+00 -1.2871e+00 -1.4550e-01 5.7078e-01 1.1904e-01 3.3356e+35
2.0310e-01 0.0000e+00 -1.2829e+00 -1.4429e-01 5.6938e-01 1.1854e-01 3.2958e+35
2.0310e-01 1.5625e-02 -1.2829e+00 -1.4429e-01 5.6938e-01 1.1854e-01 3.2958e+35
2.0310e-01 3.1250e-02 -1.2829e+00 -1.4429e-01 5.6938e-01 1.1854e-01 3.2958e+35
2.0310e-01 4.6875e-02 -1.2829e+00 -1.4429e-01 5.6938e-01 1.1854e-01 3.2957e+35
2.0310e-01 6.2500e-02 -1.2829e+00 -1.4429e-01 5.6938e-01 1.1854e-01 3.2957e+35
2.0310e-01 7.8125e-02 -1.2829e+00 -1.4428e-01 5.6938e-01 1.1854e-01 3.2956e+35
2.0310e-01 9.3750e-02 -1.2829e+00 -1.4428e-01 5.6938e-01 1.1854e-01 3.2956e+35
2.0310e-01 1.0938e-01 -1.2829e+00 -1.4428e-01 5.6937e-01 1.1853e-01 3.2955e+35
2.0310e-01 1.2500e-01 -1.2829e+00 -1.4428e-01 5.6937e-01 1.1853e-01 3.2954e+35
2.0310e-01 1.4062e-01 -1.2829e+00 -1.4428e-01 5.6937e-01 1.1853e-01 3.2954e+35
2.0310e-01 1.5625e-01 -1.2829e+00 -1.4428e-01 5.6937e-01 1.1853e-01 3.2953e+35
2.0310e-01 1.7188e-01 -1.2829e+00 -1.4428e-01 5.6937e-01 1.1853e-01 3.2952e+35
2.0310e-01 1.8750e-01 -1.2829e+00 -1.4427e-01 5.6937e-01 1.1853e-01 3.2951e+35
2.0310e-01 2.0312e-01 -1.2828e+00 -1.4427e-01 5.6936e-01 1.1853e-01 3.2950e+35
2.0310e-01 2.1875e-01 -1.2828e+00 -1.4427e-01 5.6936e-01 1.1853e-01 3.2949e+35
2.0310e-01 2.3438e-01 -1.2828e+00 -1.4427e-01 5.6936e-01 1.1853e-01 3.2948e+35
2.0310e-01 2.5000e-01 -1.2828e+00 -1.4427e-01 5.6935e-01 1.1853e-01 3.2947e+35
2.0310e-01 2.6562e-01 -1.2828e+00 -1.4426e-01 5.6935e-01 1.1853e-01 3.2945e+35
2.0310e-01 2.8125e-01 -1.2828e+00 -1.4426e-01 5.6934e-01 1.1853e-01 3.2944e+35
2.0310e-01 2.9688e-01 -1.2828e+00 -1.4426e-01 5.6934e-01 1.1853e-01 3.2942e+35
2.0310e-01 3.1250e-01 -1.2828e+00 -1.4426e-01 5.6933e-01 1.1853e-01 3.2940e+35
2.0310e-01 3.2812e-01 -1.2827e+00 -1.4425e-01 5.6932e-01 1.1853e-01 3.2939e+35
2.0310e-01 3.4375e-01 -1.2827e+00 -1.4425e-01 5.6932e-01 1.1852e-01 3.2937e+35
2.0310e-01 3.5938e-01 -1.2827e+00 -1.4424e-01 5.6931e-01 1.1852e-01 3.2934e+35
2.0310e-01 3.7500e-01 -1.2827e+00 -1.4424e-01 5.6930e-01 1.1852e-01 3.2932e+35
2.0310e-01 3.9062e-01 -1.2827e+00 -1.4423e-01 5.6930e-01 1.1852e-01 3.2930e+35
2.0310e-01 4.0625e-01 -1.2826e+00 -1.4423e-01 5.6929e-01 1.1852e-01 3.2927e+35
2.0310e-01 4.2188e-01 -1.2826e+00 -1.4422e-01 5.6929e-01 1.1852e-01 3.2925e+35
2.0310e-01 4.3750e-01 -1.2826e+00 -1.4422e-01 5.6928e-01 1.1852e-01 3.2922e+35
2.0310e-01 4.5312e-01 -1.2826e+00 -1.4421e-01 5.6928e-01 1.1852e-01 3.2920e+35
2.0310e-01 4.6875e-01 -1.2826e+00 -1.4421e-01 5.6927e-01 1.1851e-01 3.2917e+35
